,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6014
balance_train_Cutoff,0.4774
balance_train_Acc,0.7262
balance_train_MCC,0.4757
balance_train_Sen,0.8810
balance_train_Spe,0.5714
balance_train_PPV,0.6727
balance_train_NPV,0.8276
balance_train_Youden Index,0.4524
balance_train_AUC,0.7156
balance_train_95% CIs,[0.6341-0.7971]
balance_train_Std,0.0416
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4443
train_Cutoff,0.4774
train_Acc,0.6693
train_MCC,0.4134
train_Sen,0.8605
train_Spe,0.5714
train_PPV,0.5068
train_NPV,0.8889
train_Youden Index,0.4319
train_AUC,0.7093
train_95% CIs,[0.6201-0.7985]
train_Std,0.0455
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4503
test_Cutoff,0.4865
test_Acc,0.6727
test_MCC,0.4371
test_Sen,0.8947
test_Spe,0.5556
test_PPV,0.5152
test_NPV,0.9091
test_Youden Index,0.4503
test_AUC,0.6996
test_95% CIs,[0.5626-0.8365]
test_Std,0.0699
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7546
cv_train_Cutoff,0.4748
cv_train_Acc,0.7262
cv_train_MCC,0.4658
cv_train_Sen,0.8452
cv_train_Spe,0.6071
cv_train_PPV,0.6827
cv_train_NPV,0.7969
cv_train_Youden Index,0.4524
cv_train_AUC,0.7722
cv_train_95% CIs,[0.7372-0.8071]
cv_train_Std,0.0178
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5045
cv_val_Cutoff,0.5292
cv_val_Acc,0.7323
cv_val_MCC,0.3835
cv_val_Sen,0.5349
cv_val_Spe,0.8333
cv_val_PPV,0.6216
cv_val_NPV,0.7778
cv_val_Youden Index,0.3682
cv_val_AUC,0.6744
cv_val_95% CIs,[0.5729-0.7760]
cv_val_Std,0.0518
