,Coef
PCA_feature_110,-0.20985810785657255
PCA_feature_124,-0.5852342815023117
PCA_feature_114,-0.0680583964795198
PCA_feature_18,-0.07049820358133596
PCA_feature_37,0.32367041053568335
PCA_feature_44,0.04976626669841844
PCA_feature_109,-0.41447411906025805
PCA_feature_86,-0.43757710350976087
PCA_feature_112,-0.3323624085189322
PCA_feature_8,0.0008572709252590016
PCA_feature_115,-0.3160811921795273
PCA_feature_107,-0.32596282481307803
PCA_feature_131,-6.761930776319059e-14
PCA_feature_41,0.10616963594354023
PCA_feature_27,0.32469530869753505
PCA_feature_106,-0.190770585015451
PCA_feature_154,2.7042619648932795e-14
PCA_feature_19,0.20107728434938288
