,label,PCA_feature_11,PCA_feature_3,PCA_feature_28,PCA_feature_124,PCA_feature_122,PCA_feature_15,PCA_feature_134,PCA_feature_89,PCA_feature_23,PCA_feature_126,PCA_feature_148,PCA_feature_14,PCA_feature_128,PCA_feature_30,PCA_feature_16,PCA_feature_138,PCA_feature_141,PCA_feature_1,PCA_feature_53
31,1.0,1.2035970457346394,4.8811716283407405,-0.10859899793010346,0.0006432574284051668,-0.006152011244696068,-0.6253585868861531,-8.118505867571457e-16,-0.006413116705138982,0.47726672655823776,-0.002780440538405038,1.6653345369377348e-16,-0.4505802011286663,1.457167719820518e-16,0.21490016087239544,-0.13122970150833857,-6.106226635438361e-16,-1.3877787807814457e-17,-6.143107513887234,-0.0228047814485004
31,0.0,0.9864460241787943,-2.3013498796807594,-0.12744655950715694,0.003980074054515864,-0.005143208451255966,0.8694941005722361,2.255140518769849e-16,-0.21348304573262697,0.4633573630696957,0.012535630630626973,-1.1796119636642288e-16,-0.02763267346792067,-1.5612511283791264e-17,-0.033137231779637885,-0.16672814102374953,1.1796119636642288e-16,-2.42861286636753e-16,2.6408210663327774,-0.1258962252735879
31,1.0,1.2035970457346394,4.8811716283407405,-0.10859899793010346,0.0006432574284051668,-0.006152011244696068,-0.6253585868861531,-8.118505867571457e-16,-0.006413116705138982,0.47726672655823776,-0.002780440538405038,1.6653345369377348e-16,-0.4505802011286663,1.457167719820518e-16,0.21490016087239544,-0.13122970150833857,-6.106226635438361e-16,-1.3877787807814457e-17,-6.143107513887234,-0.0228047814485004
32,1.0,-0.4817993385783063,0.5920672688582356,0.11734296331483257,-0.05654982399129677,0.010596074604299295,-0.5778819902470906,1.5612511283791264e-17,-0.07264165282757566,-0.16595787826126684,-0.029051438825470986,-3.712308238590367e-16,-0.3488880139690433,-7.979727989493313e-17,-0.046873654702044666,-0.5807672062711629,-1.8735013540549517e-16,6.245004513516506e-17,-1.7347989026152484,-0.10741582352564338
32,1.0,-0.4817993385783063,0.5920672688582356,0.11734296331483257,-0.05654982399129677,0.010596074604299295,-0.5778819902470906,1.5612511283791264e-17,-0.07264165282757566,-0.16595787826126684,-0.029051438825470986,-3.712308238590367e-16,-0.3488880139690433,-7.979727989493313e-17,-0.046873654702044666,-0.5807672062711629,-1.8735013540549517e-16,6.245004513516506e-17,-1.7347989026152484,-0.10741582352564338
32,0.0,0.977762746127883,2.0522043489551107,-0.7073541225052589,-0.04063029588270302,0.013546665396641377,0.5292242675777649,-4.909267437014364e-16,0.16305639027863816,-0.19233464689027482,0.0058162600124431404,8.673617379884035e-17,-0.41609043611275565,4.5102810375396984e-17,0.39548187121193246,0.035383424612296224,-6.938893903907228e-18,1.457167719820518e-16,-0.9039046897657051,0.2605544439222087
33,0.0,0.8563640335104192,-3.9336006862494535,-0.4517514061341133,-0.027003172156769034,-0.04605276457287384,0.0357028608375228,5.93275428784068e-16,0.09105659447499861,-0.1330538112660846,0.01767737937856969,-2.788839038175839e-16,-0.901423806246611,3.686287386450715e-17,0.16754146936503717,0.2538593709380709,2.0816681711721685e-17,3.469446951953614e-17,-1.6347468273681356,0.01229540328113271
34,1.0,0.10854255020207393,-0.5244662103463618,-0.22941140941131827,-0.03428888683349455,-0.0004880597455200822,-0.5712731679411637,-7.112366251504909e-17,0.20474621330716491,0.020900446615758697,-0.005655248360959002,1.1102230246251565e-16,-0.0346347424749614,6.722053469410127e-17,-0.1413106953704988,-0.6936426909792138,1.3183898417423734e-16,-2.7907363919776884e-16,-0.05594707160458776,-0.044134161317490636
34,1.0,0.10854255020207393,-0.5244662103463618,-0.22941140941131827,-0.03428888683349455,-0.0004880597455200822,-0.5712731679411637,-7.112366251504909e-17,0.20474621330716491,0.020900446615758697,-0.005655248360959002,1.1102230246251565e-16,-0.0346347424749614,6.722053469410127e-17,-0.1413106953704988,-0.6936426909792138,1.3183898417423734e-16,-2.7907363919776884e-16,-0.05594707160458776,-0.044134161317490636
35,1.0,-1.2329361250853101,1.1771832690969786,0.7771444014488419,0.0414222540821845,-0.005748988329138654,0.13045071279916767,-5.377642775528102e-16,-0.13901203365693895,0.14723483240817078,-0.018956425911455008,-2.5673907444456745e-16,0.11859117720351683,-1.8214596497756474e-17,0.020206207990779622,0.08752424415027198,-1.3877787807814457e-17,-6.938893903907228e-17,-2.184367032177657,-0.06234656913369528
35,0.0,0.2373475925666446,-2.12405220440261,0.5005116677989438,-0.010950527775393973,-0.036971900919009995,0.6405836112200946,1.3270634591222574e-16,0.03565297305751389,-0.07079634908037807,0.024651172597593494,3.131175874138137e-16,0.15201281594624047,1.214306433183765e-17,-0.3919691974458991,0.2729569796677002,-1.5265566588595902e-16,4.163336342344337e-17,1.4032012672838459,0.4428899025323627
36,1.0,-0.561463416287631,0.2963586242234454,0.37662110759453626,0.0309209978108363,0.011787254234764472,0.07984658057923867,-3.677613769070831e-16,-0.09865893390994762,0.36332065583626244,0.002305772472475324,3.903127820947816e-18,-0.43628756844233996,5.204170427930421e-18,0.35632074085210735,-0.20113760182185536,-8.326672684688674e-17,-9.020562075079397e-17,-0.8177116169206153,-0.08278058451978029
36,1.0,-0.561463416287631,0.2963586242234454,0.37662110759453626,0.0309209978108363,0.011787254234764472,0.07984658057923867,-3.677613769070831e-16,-0.09865893390994762,0.36332065583626244,0.002305772472475324,3.903127820947816e-18,-0.43628756844233996,5.204170427930421e-18,0.35632074085210735,-0.20113760182185536,-8.326672684688674e-17,-9.020562075079397e-17,-0.8177116169206153,-0.08278058451978029
36,1.0,-0.561463416287631,0.2963586242234454,0.37662110759453626,0.0309209978108363,0.011787254234764472,0.07984658057923867,-3.677613769070831e-16,-0.09865893390994762,0.36332065583626244,0.002305772472475324,3.903127820947816e-18,-0.43628756844233996,5.204170427930421e-18,0.35632074085210735,-0.20113760182185536,-8.326672684688674e-17,-9.020562075079397e-17,-0.8177116169206153,-0.08278058451978029
36,0.0,-0.5721438603713098,-2.226744201560343,0.019361078662554265,-0.01541206647004623,0.022403392180615586,0.2925764216744503,3.2612801348363973e-16,-0.04926808077930059,0.3258779437073521,0.008619981214329171,-5.551115123125783e-17,-0.1069526589162855,8.782037597132586e-18,0.4520495472005974,-0.12709860889405863,7.632783294297951e-17,8.977193988179977e-17,-2.35297326896117,0.043448920296752715
37,0.0,0.5391237389245747,-5.869274237288751,0.3539514593449156,-0.0063707786840182384,0.06195081768850147,0.26547838467889817,3.174543961037557e-16,-0.009657608806641082,-0.09272859333304584,-0.0040654248031928315,-3.5908775952719907e-16,-0.7745600642681245,-1.1275702593849246e-17,0.09858735193271041,0.6540756937572347,-1.2836953722228372e-16,1.8041124150158794e-16,-2.4550532578595985,-0.1524989080203894
37,1.0,-1.7980630223482523,3.134133843174123,-0.3375216206596222,-0.0008746181230012556,-0.009512185740403564,0.7803094715563941,-4.579669976578771e-16,0.012321423550996871,0.3748759655109586,-0.005920561019726496,-2.983724378680108e-16,0.22591829738401675,-5.898059818321144e-17,-0.3460929263514838,0.09445118791272666,5.134781488891349e-16,-2.0816681711721685e-16,-3.114002964545168,0.09741821644355188
37,1.0,-1.7980630223482523,3.134133843174123,-0.3375216206596222,-0.0008746181230012556,-0.009512185740403564,0.7803094715563941,-4.579669976578771e-16,0.012321423550996871,0.3748759655109586,-0.005920561019726496,-2.983724378680108e-16,0.22591829738401675,-5.898059818321144e-17,-0.3460929263514838,0.09445118791272666,5.134781488891349e-16,-2.0816681711721685e-16,-3.114002964545168,0.09741821644355188
37,1.0,-1.7980630223482523,3.134133843174123,-0.3375216206596222,-0.0008746181230012556,-0.009512185740403564,0.7803094715563941,-4.579669976578771e-16,0.012321423550996871,0.3748759655109586,-0.005920561019726496,-2.983724378680108e-16,0.22591829738401675,-5.898059818321144e-17,-0.3460929263514838,0.09445118791272666,5.134781488891349e-16,-2.0816681711721685e-16,-3.114002964545168,0.09741821644355188
37,1.0,-1.7980630223482523,3.134133843174123,-0.3375216206596222,-0.0008746181230012556,-0.009512185740403564,0.7803094715563941,-4.579669976578771e-16,0.012321423550996871,0.3748759655109586,-0.005920561019726496,-2.983724378680108e-16,0.22591829738401675,-5.898059818321144e-17,-0.3460929263514838,0.09445118791272666,5.134781488891349e-16,-2.0816681711721685e-16,-3.114002964545168,0.09741821644355188
37,1.0,-1.7980630223482523,3.134133843174123,-0.3375216206596222,-0.0008746181230012556,-0.009512185740403564,0.7803094715563941,-4.579669976578771e-16,0.012321423550996871,0.3748759655109586,-0.005920561019726496,-2.983724378680108e-16,0.22591829738401675,-5.898059818321144e-17,-0.3460929263514838,0.09445118791272666,5.134781488891349e-16,-2.0816681711721685e-16,-3.114002964545168,0.09741821644355188
38,0.0,0.1948056141702222,-4.770297072198677,0.13698700153913385,0.02502437993644621,-0.02144683904434168,0.6589108544462016,7.134050294954619e-16,-0.0498672365711553,0.5493726352243476,-0.040394802421278936,-3.7470027081099033e-16,-0.6158185283741873,1.214306433183765e-17,0.23033213396977226,-0.5300865047393909,-1.3877787807814457e-17,-1.5265566588595902e-16,-0.9295093518974122,0.07094137225818312
39,0.0,-0.06752057403718362,-3.3793720118218773,-0.0696922708800491,0.016939609857014305,0.005640224235046943,0.4999007193648316,3.6808663755882876e-16,0.05477541915102577,0.40831373911478963,-0.022223838056707378,3.5388358909926865e-16,0.4113422494435564,-1.2836953722228372e-16,0.21390176420134469,0.08770011817100778,-4.891920202254596e-16,3.469446951953614e-16,-0.011928649044469775,-0.042803791353391143
39,1.0,-1.2923798579082157,1.3494934852343017,0.025283819216626136,0.02494428094395279,0.04961034873120231,0.5534971645231661,-2.896988204881268e-16,0.09080293494609672,-0.3625697432530776,-0.0907921010508696,-1.3704315460216776e-16,0.2533256222652908,3.382710778154774e-17,0.13650457830076285,0.5871819029989285,1.5959455978986625e-16,-3.677613769070831e-16,-0.43573381138816875,-0.13514925102640082
39,1.0,-1.2923798579082157,1.3494934852343021,0.025283819216626136,0.02494428094395277,0.049610348731202236,0.553497164523166,-3.0010716134398763e-16,0.09080293494609666,-0.36256974325307717,-0.0907921010508696,-1.7650811368064012e-16,0.2533256222652908,4.662069341687669e-17,0.13650457830076282,0.5871819029989283,9.020562075079397e-17,-3.191891195797325e-16,-0.4357338113881687,-0.1351492510264007
40,0.0,-0.04723428722681401,-4.189767549731806,-0.3523624497909519,0.02196422367687646,-0.017877117761276595,-0.09208271217440982,2.6020852139652106e-17,-0.05797803902661321,0.24919613940722937,-0.024878592845660682,-2.7755575615628914e-17,0.35530181570783037,-7.025630077706069e-17,-0.3372129069019366,0.5498960890959081,8.239936510889834e-17,-1.3530843112619095e-16,-2.0153494896225577,-0.24160224181779155
40,1.0,-1.0513872414457086,0.41070330660141535,0.3117993554179679,-0.030199539239396167,-0.04112199977299374,-0.060137831747633756,-2.6020852139652106e-16,0.0831598677974014,0.22265416497336618,0.16768660200819924,-1.8735013540549517e-16,-0.35993287338310465,1.214306433183765e-17,0.0691652958928843,0.22090345520977508,1.5265566588595902e-16,-9.020562075079397e-17,-0.7205507507878759,0.002426170593992763
42,1.0,-1.2491771127396203,1.0973383451853287,0.09320548135449945,-0.10906142519823822,-0.045741062124164615,0.3424666671177166,-8.673617379884035e-18,0.06107642970876212,-0.04493036830047788,0.08023061862527102,-1.491862189340054e-16,0.0863746788667737,-3.122502256758253e-17,0.5437507993127245,0.1599292345085648,1.1449174941446927e-16,-2.42861286636753e-16,-0.42879606981854224,-0.020791023492622202
42,0.0,0.03659142403984818,-0.25786651232885627,-0.2931750757183762,-0.13194962284501816,-0.1126309150215849,0.021496969347401147,-4.0939474033052647e-16,-0.12616170305935845,0.35865297725050854,-0.0344520720174367,-2.2898349882893854e-16,-1.0470261647571593,-6.591949208711867e-17,-0.31999067930396596,-0.028377971287993853,3.3306690738754696e-16,-1.1796119636642288e-16,0.37441622656699514,0.21949531827420632
43,1.0,1.6192885607162701,4.888280302259437,-0.5062040991112498,0.006686197055461231,-0.022878435777956688,1.537582039956217,-4.510281037539698e-16,0.02044591410231413,0.07925621700164064,-0.0024350886623408403,5.377642775528102e-16,-1.2208207419199006,1.7802599672211983e-16,-0.07079710811149083,0.3642010478214644,2.7755575615628914e-17,-2.740863092043355e-16,-0.7707153523993654,0.33865494428760157
43,0.0,0.817069187173554,-3.019982160673699,0.09466772479698687,-0.08668275058560651,-0.016614738114029522,0.49037989767433543,-5.551115123125783e-17,-0.03383797834137116,-0.13694433645995252,0.006793671419534575,6.418476861114186e-17,0.08367555952701562,-9.77950359581925e-17,0.001259181740676553,-0.43534913830811356,-6.938893903907228e-17,2.7755575615628914e-17,1.0038482564134579,0.021619531132147082
44,1.0,0.5214082421852402,-0.11886074070828045,-0.3377371916782896,0.01046264370504114,0.00941348494485696,-1.0644668167323776,-1.734723475976807e-16,-0.01860123865318155,0.34467607396319466,0.028177715484836073,4.5102810375396984e-17,0.02928335650144348,1.6479873021779667e-17,-0.39956314832266987,-0.5841919033357652,2.5847379792054426e-16,6.245004513516506e-17,0.2957591578951619,0.04882528227169455
44,1.0,0.5214082421852402,-0.11886074070828034,-0.3377371916782896,0.01046264370504122,0.009413484944856984,-1.0644668167323776,-1.5959455978986625e-16,-0.018601238653181595,0.34467607396319444,0.028177715484836073,2.2551405187698492e-17,0.02928335650144348,3.903127820947816e-18,-0.39956314832267004,-0.5841919033357654,1.425454806275317e-16,7.28583859910259e-17,0.29575915789516183,0.048825282271694685
45,1.0,-0.4568607724989694,3.7306562849714417,-0.027775883411561342,-0.019252006126687093,0.17231630498702113,-0.2878920739348938,-7.251144129583054e-16,0.03361539640833816,-0.06765789154074466,0.0073754250391702345,-2.8449465006019636e-16,0.06753519911346978,5.724587470723463e-17,0.04569564263633642,-0.11970318446133507,2.220446049250313e-16,-2.0816681711721685e-16,-3.648828804382358,-0.10221308231615706
45,0.0,-0.9469625419891532,-3.7850174250861555,-0.0679101784708998,0.0023997009689142174,-0.02030761715153685,0.08403310011354981,2.194425197110661e-16,0.050489599296775295,-0.336025964343118,0.04087037065388932,-3.5388358909926865e-16,-0.6070325860061825,2.7403209909571125e-17,0.24516884560171812,-0.108504060467277,-3.9898639947466563e-16,1.5612511283791264e-17,-3.42931397911783,-0.012964524865957325
46,0.0,0.3507795185538882,-1.9732903808378064,0.4878789865775501,0.08935470185328137,0.01497265276360333,-0.10262878666541703,-1.5092094240998222e-16,0.1866811239679799,-0.5231262020916774,0.0068158604783418834,1.734723475976807e-17,0.7011539419398412,-1.734723475976807e-17,-0.1856449099321242,-0.5166864317319452,1.0408340855860843e-16,5.551115123125783e-17,1.8364979146032643,-0.07043421783616435
46,1.0,-0.5551988274617671,1.1588416586899344,0.18068439353343985,0.07220545501421338,-0.13311948062768356,-0.5994512449800213,2.0816681711721685e-17,-0.15796389123449703,-0.16703565181880498,0.03875041605081825,-7.632783294297951e-17,-0.25793643387606574,-1.5612511283791264e-17,-0.05683527633681174,0.37546134315312,4.163336342344337e-17,2.0816681711721685e-17,-0.5932806298753378,-0.3126403929508812
47,1.0,0.08548964692814343,2.919337635939918,-0.057693117240686154,-0.03161203164809841,-0.008270740588651383,0.7199384630338457,-2.3245294578089215e-16,-0.044589255378558144,-0.8209345657967791,0.010956620098730746,-4.85722573273506e-17,-0.15628800760688893,1.734723475976807e-17,-0.11453042153897894,0.2652853263940393,-9.71445146547012e-17,-2.220446049250313e-16,-1.0737830025794866,-0.2694665415771504
47,1.0,0.08548964692814381,2.919337635939918,-0.057693117240686154,-0.03161203164809841,-0.00827074058865132,0.7199384630338457,-2.3765711620882257e-16,-0.044589255378558096,-0.820934565796779,0.010956620098730746,-8.326672684688674e-17,-0.15628800760688893,4.5102810375396984e-17,-0.11453042153897933,0.2652853263940395,-8.326672684688674e-17,-2.220446049250313e-16,-1.0737830025794866,-0.26946654157715044
47,1.0,0.08548964692814343,2.919337635939918,-0.057693117240686154,-0.03161203164809841,-0.008270740588651383,0.7199384630338457,-2.3245294578089215e-16,-0.044589255378558144,-0.8209345657967791,0.010956620098730746,-4.85722573273506e-17,-0.15628800760688893,1.734723475976807e-17,-0.11453042153897894,0.2652853263940393,-9.71445146547012e-17,-2.220446049250313e-16,-1.0737830025794866,-0.2694665415771504
48,1.0,-0.39318468427732445,-0.83093877010341,0.11944006786373457,0.0553017569143832,-0.05193678792101304,0.023585818842763423,-8.326672684688674e-17,0.008889252960510855,0.39967497176406186,-0.0011036389288442,1.968911145233676e-16,-0.18330763777181724,5.204170427930421e-17,0.08995848541467798,-0.3686046037413082,2.0122792321330962e-16,-1.942890293094024e-16,-0.03659332671146963,-0.31923464938333396
48,0.0,-0.7376875436987553,-2.4636054481524607,0.3593780189511672,-0.013518333142137962,-0.045083367801269064,-0.7985238489435373,-4.510281037539698e-16,-0.1553092022272457,0.10535696182740847,-0.03062486140862325,-1.8041124150158794e-16,0.17935419183385531,-4.683753385137379e-17,-0.3231840369454378,0.33208219597850325,-1.8041124150158794e-16,-8.326672684688674e-17,-3.875552702417532,0.011482144594348362
49,1.0,-0.49522652969280057,0.9392620658263623,0.728048719275505,0.07527279371290668,-0.07917461856251132,-0.29096089432189554,-3.2439329000766293e-16,0.12780420895548195,0.05663932637340449,-0.04194211870483068,1.6653345369377348e-16,-0.3823165224382571,-3.469446951953614e-17,0.32662836546804547,-0.14525435879981055,-6.938893903907228e-17,-5.828670879282072e-16,-0.554578607608496,0.12685326872150826
49,0.0,0.22267137753010896,4.959940105055295,0.09982811578503753,0.000869236120062844,0.004272794241171489,-0.4505656945211242,3.5041414214731503e-16,-0.03204746556203648,-0.49612986782263335,-0.001914075454275764,-7.632783294297951e-17,0.12947556553541423,7.24247051220317e-17,-0.2149974614265076,0.8555754441983697,-4.163336342344337e-16,-1.942890293094024e-16,-6.713379140840375,0.3978808161484607
51,1.0,0.051400949541337934,0.5013562898458179,-0.2221224017582577,0.05976817841395017,0.09642236368087638,0.1912468041156158,-7.979727989493313e-17,0.0736298881175709,0.1094483545249029,0.018143997646697916,6.938893903907228e-17,-0.7051916018006281,3.469446951953614e-17,-0.17587065290474568,0.38003855277209636,-1.3877787807814457e-17,-2.1163626406917047e-16,0.5148483936115529,0.2353480796395358
51,0.0,1.7497166826886694,-2.430627572471841,0.9403008058512913,-0.004386704902347854,0.007572535947004305,0.2894475696455383,2.3418766925686896e-16,-0.04858316251208694,-0.9283439405644918,0.002321908961538652,1.9081958235744878e-16,-0.37652052240854067,9.974659986866641e-18,-0.48269872831224125,-0.8253520195283021,-2.0122792321330962e-16,7.632783294297951e-17,3.8228502266426543,-0.17676559100467168
51,1.0,0.051400949541337934,0.5013562898458179,-0.2221224017582577,0.05976817841395017,0.09642236368087638,0.1912468041156158,-7.979727989493313e-17,0.0736298881175709,0.1094483545249029,0.018143997646697916,6.938893903907228e-17,-0.7051916018006281,3.469446951953614e-17,-0.17587065290474568,0.38003855277209636,-1.3877787807814457e-17,-2.1163626406917047e-16,0.5148483936115529,0.2353480796395358
52,1.0,0.43240398099977484,2.815369036504693,-0.7830597591891306,-0.01296977075566998,0.03198959283574943,0.5760351002242495,-5.412337245047638e-16,-0.09705274454019025,-0.04128413834131149,-0.014659382294656971,-1.1622647289044608e-16,-0.9638861640914247,1.2555061157382141e-16,-0.1510520143731359,-0.22207668998615113,-7.632783294297951e-17,-4.119968255444917e-16,-0.40930960475118255,-0.20137167612697568
52,1.0,0.43240398099977484,2.815369036504693,-0.7830597591891306,-0.01296977075566998,0.03198959283574943,0.5760351002242495,-5.412337245047638e-16,-0.09705274454019025,-0.04128413834131149,-0.014659382294656971,-1.1622647289044608e-16,-0.9638861640914247,1.2555061157382141e-16,-0.1510520143731359,-0.22207668998615113,-7.632783294297951e-17,-4.119968255444917e-16,-0.40930960475118255,-0.20137167612697568
52,0.0,0.6919601667573725,-2.0452593868998914,0.05799657503828318,-0.005843573054028203,-0.019930227130304706,0.48620694210729626,2.3418766925686896e-16,-0.050396798546103926,-0.11038588929092433,0.007139592771824847,8.326672684688674e-17,-0.9002945594052754,-8.500145032286355e-17,-0.6288270824757204,-0.5391938773713815,-4.0245584642661925e-16,-9.71445146547012e-17,2.04995605066934,-0.25157452558966936
53,0.0,0.6131300956675867,-4.679350468707561,-0.1390343481524074,0.0069447682940227615,-0.07562877084516076,0.46162294584446334,4.683753385137379e-16,0.0007515601723911691,0.1577567759126197,0.005208033426134712,1.0061396160665481e-16,0.15158302233874407,-7.806255641895632e-17,-0.4699482191959979,0.4743069185654406,3.5041414214731503e-16,2.3765711620882257e-16,-1.6020922648358953,0.3579361604398157
53,1.0,-1.4891308589978685,1.1583702953228703,0.11413947656674614,0.0006454709526507729,0.0013010380695272772,0.10112148628985233,1.1084883011491797e-15,0.009635467136761458,-0.18451264914940768,0.0004370353455139288,5.957690937807847e-16,0.3663150613145809,5.797445856714489e-15,0.20253873852079515,-0.5333363629429753,-1.249000902703301e-16,6.557254739192331e-16,15.191930809382368,-0.006024334163137579
53,1.0,-1.4891308589978687,1.1583702953228694,0.11413947656674614,0.0006454709526504121,0.0013010380695273813,0.10112148628985197,9.376180387654642e-16,0.009635467136761305,-0.18451264914940702,0.0004370353455139288,5.516420653606247e-16,0.3663150613145809,5.914539691342924e-15,0.20253873852079574,-0.5333363629429763,-5.898059818321144e-17,9.54097911787244e-16,15.19193080938237,-0.006024334163137773
54,1.0,-0.5378921236614294,0.3103138154520919,-0.10644491476496154,-0.02680830685791191,-0.04072336996334202,-0.32510345146222264,-2.5240226575462543e-16,-0.030297823060847502,-0.4109099878709064,-0.01485894035590156,-2.0773313624822265e-16,-0.15337471067716832,-2.7755575615628914e-17,-0.009291881740034678,-0.3542039432188967,-1.0408340855860843e-16,-1.249000902703301e-16,-0.9144327728049952,-0.05031187153103653
54,0.0,-0.020355859737649168,-0.25102754051925585,0.07712685659471101,0.15914702690860583,-0.0007218791093123282,0.3556230483563602,-2.8362728832220796e-16,0.1640217532262678,-0.2373972176588402,0.0029111775317217058,2.3418766925686896e-16,-0.44538693831713105,2.983724378680108e-16,0.43297069923705006,-0.12788341723069932,-1.5265566588595902e-16,-1.942890293094024e-16,0.11545550721455686,0.07443787863410836
54,1.0,-0.5378921236614294,0.3103138154520919,-0.10644491476496154,-0.02680830685791191,-0.04072336996334202,-0.32510345146222264,-2.5240226575462543e-16,-0.030297823060847502,-0.4109099878709064,-0.01485894035590156,-2.0773313624822265e-16,-0.15337471067716832,-2.7755575615628914e-17,-0.009291881740034678,-0.3542039432188967,-1.0408340855860843e-16,-1.249000902703301e-16,-0.9144327728049952,-0.05031187153103653
55,0.0,0.17369997014629462,-2.293024805022901,0.2097246540817002,0.07241935343384688,-0.04094492882320372,-0.6195572546556952,-2.740863092043355e-16,-0.14295925696669431,0.26984840897233947,-0.06233026127573029,-2.7755575615628914e-17,0.24843392486156313,-2.4936649967166602e-17,0.5426907427617071,-0.5133915659529721,1.942890293094024e-16,2.0122792321330962e-16,-1.4112366946192259,0.23596193915078112
56,0.0,-0.18145112603408783,-0.6536827857406554,-0.4943212533987143,0.08062324864810277,0.07147673009308331,-0.8599288723319681,-1.9081958235744878e-16,-0.17118165570893357,-0.05630998196566689,0.07119142292584583,-4.7704895589362195e-17,0.06298876124883102,-5.908901840045999e-17,-0.263663568347219,-0.20158675742508111,2.7755575615628914e-17,2.0122792321330962e-16,-2.3467831423829435,0.12320606218461501
57,1.0,-0.9249948368619404,0.7506462945407937,-0.24505160255088498,0.0019590090009829093,-0.01660955283266907,0.3483286685822593,-5.0133508455729725e-16,0.0030046326260883306,-0.6053665169859059,0.0018338317100741915,4.163336342344337e-17,0.3299301943513233,-1.2555061157382141e-16,0.37066317721218645,-0.6068052415437631,-6.938893903907228e-17,-6.800116025829084e-16,-1.9864689062354088,0.3012243116596286
57,1.0,-0.9249948368619404,0.7506462945407937,-0.24505160255088498,0.0019590090009829093,-0.01660955283266907,0.3483286685822593,-5.0133508455729725e-16,0.0030046326260883306,-0.6053665169859059,0.0018338317100741915,4.163336342344337e-17,0.3299301943513233,-1.2555061157382141e-16,0.37066317721218645,-0.6068052415437631,-6.938893903907228e-17,-6.800116025829084e-16,-1.9864689062354088,0.3012243116596286
57,1.0,-0.9249948368619404,0.7506462945407937,-0.24505160255088498,0.0019590090009829093,-0.01660955283266907,0.3483286685822593,-5.0133508455729725e-16,0.0030046326260883306,-0.6053665169859059,0.0018338317100741915,4.163336342344337e-17,0.3299301943513233,-1.2555061157382141e-16,0.37066317721218645,-0.6068052415437631,-6.938893903907228e-17,-6.800116025829084e-16,-1.9864689062354088,0.3012243116596286
57,1.0,-0.9249948368619404,0.7506462945407937,-0.24505160255088498,0.0019590090009829093,-0.01660955283266907,0.3483286685822593,-5.0133508455729725e-16,0.0030046326260883306,-0.6053665169859059,0.0018338317100741915,4.163336342344337e-17,0.3299301943513233,-1.2555061157382141e-16,0.37066317721218645,-0.6068052415437631,-6.938893903907228e-17,-6.800116025829084e-16,-1.9864689062354088,0.3012243116596286
58,0.0,0.5846399878402673,1.9167867055045147,0.29853311202398675,0.02179496363907149,-0.04879293366806016,-1.448273621216441,-2.393918396847994e-16,-0.027803189533006294,-0.007881149342650107,0.0005023921274755552,-3.191891195797325e-16,-0.6713800227127443,4.85722573273506e-17,0.4399415958869562,0.6174803988544993,4.3021142204224816e-16,1.5265566588595902e-16,0.8336409973147882,0.2869103024880442
59,1.0,0.40520749053666694,1.5696606092391499,-0.4253084804027317,-0.0022889945590233857,0.0035661614739712494,-0.5699949746437762,-2.0469737016526324e-16,-0.0493811659996328,-0.2890237309132392,-0.001967450350117937,-3.972516759986888e-16,0.3457304507045407,6.982261990806649e-17,0.025668734104912855,0.656404252297061,-4.579669976578771e-16,5.238864897449957e-16,-4.698301842356565,-0.3602408013680946
60,0.0,1.5768230953268416,-0.30117856718289243,0.26447274323361586,-0.009613908893466,0.010504815885984606,-0.8392367125564254,9.367506770274758e-17,-0.08585775536876077,0.25562860576350244,0.0484268477572383,-2.1510571102112408e-16,-0.34161889176896115,-1.214306433183765e-17,-0.0421443970408081,1.2219755646319397,1.249000902703301e-16,-2.2898349882893854e-16,3.1700208880869907,-0.015624496612420756
60,1.0,0.7431914335112683,1.1282279162019893,-0.14053133556781286,0.032978503985607144,-0.06624785685596006,-0.10407161473731566,-6.071532165918825e-17,-0.017114102020210457,-0.3502621325348919,0.012170911142871532,1.9136168344369153e-16,-0.06256708463944136,1.3921155894713877e-16,0.2665358757098829,-0.6550879215096594,-2.983724378680108e-16,3.2959746043559335e-17,-2.456183909039792,-0.28052511309364786
61,1.0,0.33877841803071085,-0.416084114004904,0.12788315346625936,0.0253395949671094,-0.011243640797159647,-0.47241084573236397,3.165870343657673e-17,-0.12891849752502177,0.25343526332018773,-0.004480326094911738,7.806255641895632e-17,-0.7060253328491009,-2.6020852139652106e-18,-0.019249048757884385,-0.2468507604099376,-2.0816681711721685e-17,9.71445146547012e-17,1.5421917876931128,-0.03703961066557504
62,0.0,-0.7791312274805785,0.27766025760776397,1.282541056523735,0.0029985480569004255,0.05461842976800726,0.31491084886674203,-4.206704429243757e-16,0.025926978757934798,0.07261899742354955,0.003898226014723654,1.3704315460216776e-16,-0.4462139786328317,-7.025630077706069e-17,-0.17491157386339273,-0.24079302019244173,-2.641116492174689e-16,-2.2551405187698492e-17,-2.9677431718300444,0.21009046947718077
63,0.0,0.10668602661337198,-3.6579789411552377,-0.3812068689962301,0.002942164881310272,0.05684901211917864,-0.6112269111119877,-5.421010862427522e-18,0.06730291538726652,-0.1020455475596253,-0.004838889261806353,-2.42861286636753e-16,0.6516986722357173,-8.933825901280557e-17,0.47253893523090934,0.38877873273965924,-2.636779683484747e-16,3.5388358909926865e-16,-1.2876330495591484,-0.38554053820401324
