,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7500
balance_train_Cutoff,1.5000
balance_train_Acc,0.5000
balance_train_MCC,0.0000
balance_train_Sen,0.0000
balance_train_Spe,1.0000
balance_train_PPV,0.0000
balance_train_NPV,0.5000
balance_train_Youden Index,0.0000
balance_train_AUC,0.5000
balance_train_95% CIs,[0.5000-0.5000]
balance_train_Std,0.0000
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6693
train_Cutoff,1.5000
train_Acc,0.6614
train_MCC,0.0000
train_Sen,0.0000
train_Spe,1.0000
train_PPV,0.0000
train_NPV,0.6614
train_Youden Index,0.0000
train_AUC,0.5000
train_95% CIs,[0.5000-0.5000]
train_Std,0.0000
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6727
test_Cutoff,1.5000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.5000
test_95% CIs,[0.5000-0.5000]
test_Std,0.0000
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6994
cv_train_Cutoff,0.6041
cv_train_Acc,0.5670
cv_train_MCC,0.2235
cv_train_Sen,0.1667
cv_train_Spe,0.9673
cv_train_PPV,0.8358
cv_train_NPV,0.5372
cv_train_Youden Index,0.1339
cv_train_AUC,0.6150
cv_train_95% CIs,[0.5869-0.6430]
cv_train_Std,0.0143
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4375
cv_val_Cutoff,0.2820
cv_val_Acc,0.4331
cv_val_MCC,0.1476
cv_val_Sen,0.9302
cv_val_Spe,0.1786
cv_val_PPV,0.3670
cv_val_NPV,0.8333
cv_val_Youden Index,0.1088
cv_val_AUC,0.5266
cv_val_95% CIs,[0.4525-0.6006]
cv_val_Std,0.0378
