,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8335
balance_train_Cutoff,0.4625
balance_train_Acc,0.7976
balance_train_MCC,0.5968
balance_train_Sen,0.8333
balance_train_Spe,0.7619
balance_train_PPV,0.7778
balance_train_NPV,0.8205
balance_train_Youden Index,0.5952
balance_train_AUC,0.8559
balance_train_95% CIs,[0.7992-0.9125]
balance_train_Std,0.0289
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7146
train_Cutoff,0.4625
train_Acc,0.7874
train_MCC,0.5710
train_Sen,0.8372
train_Spe,0.7619
train_PPV,0.6429
train_NPV,0.9014
train_Youden Index,0.5991
train_AUC,0.8508
train_95% CIs,[0.7842-0.9173]
train_Std,0.0339
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5659
test_Cutoff,1.0000
test_Acc,0.5636
test_MCC,0.1279
test_Sen,0.5789
test_Spe,0.5556
test_PPV,0.4074
test_NPV,0.7143
test_Youden Index,0.1345
test_AUC,0.5673
test_95% CIs,[0.4266-0.7079]
test_Std,0.0718
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8863
cv_train_Cutoff,0.4613
cv_train_Acc,0.8527
cv_train_MCC,0.7118
cv_train_Sen,0.9196
cv_train_Spe,0.7857
cv_train_PPV,0.8110
cv_train_NPV,0.9072
cv_train_Youden Index,0.7054
cv_train_AUC,0.8994
cv_train_95% CIs,[0.8753-0.9234]
cv_train_Std,0.0123
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4018
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.3828
cv_val_95% CIs,[0.2933-0.4722]
cv_val_Std,0.0457
