,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.4800
balance_train_Cutoff,0.4474
balance_train_Acc,0.5595
balance_train_MCC,0.1263
balance_train_Sen,0.7262
balance_train_Spe,0.3929
balance_train_PPV,0.5446
balance_train_NPV,0.5893
balance_train_Youden Index,0.1190
balance_train_AUC,0.4899
balance_train_95% CIs,[0.4013-0.5786]
balance_train_Std,0.0452
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3469
train_Cutoff,0.4474
train_Acc,0.4961
train_MCC,0.0891
train_Sen,0.6977
train_Spe,0.3929
train_PPV,0.3704
train_NPV,0.7174
train_Youden Index,0.0905
train_AUC,0.5044
train_95% CIs,[0.3972-0.6116]
train_Std,0.0547
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3211
test_Cutoff,0.4207
test_Acc,0.4545
test_MCC,0.1442
test_Sen,0.8947
test_Spe,0.2222
test_PPV,0.3778
test_NPV,0.8000
test_Youden Index,0.1170
test_AUC,0.4927
test_95% CIs,[0.3338-0.6516]
test_Std,0.0811
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.4607
cv_train_Cutoff,0.4940
cv_train_Acc,0.5134
cv_train_MCC,0.0278
cv_train_Sen,0.6458
cv_train_Spe,0.3810
cv_train_PPV,0.5106
cv_train_NPV,0.5182
cv_train_Youden Index,0.0268
cv_train_AUC,0.4743
cv_train_95% CIs,[0.4306-0.5181]
cv_train_Std,0.0223
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3046
cv_val_Cutoff,0.4411
cv_val_Acc,0.4488
cv_val_MCC,0.1723
cv_val_Sen,0.9302
cv_val_Spe,0.2024
cv_val_PPV,0.3738
cv_val_NPV,0.8500
cv_val_Youden Index,0.1326
cv_val_AUC,0.4776
cv_val_95% CIs,[0.3757-0.5794]
cv_val_Std,0.0520
