,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6821
balance_train_Cutoff,0.4884
balance_train_Acc,0.7679
balance_train_MCC,0.5422
balance_train_Sen,0.8452
balance_train_Spe,0.6905
balance_train_PPV,0.7320
balance_train_NPV,0.8169
balance_train_Youden Index,0.5357
balance_train_AUC,0.7664
balance_train_95% CIs,[0.6906-0.8423]
balance_train_Std,0.0387
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5283
train_Cutoff,0.4700
train_Acc,0.7244
train_MCC,0.4996
train_Sen,0.8837
train_Spe,0.6429
train_PPV,0.5588
train_NPV,0.9153
train_Youden Index,0.5266
train_AUC,0.7680
train_95% CIs,[0.6819-0.8541]
train_Std,0.0439
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8057
test_Cutoff,0.4780
test_Acc,0.8545
test_MCC,0.7019
test_Sen,0.8947
test_Spe,0.8333
test_PPV,0.7391
test_NPV,0.9375
test_Youden Index,0.7281
test_AUC,0.9064
test_95% CIs,[0.8296-0.9832]
test_Std,0.0392
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8492
cv_train_Cutoff,0.4735
cv_train_Acc,0.8051
cv_train_MCC,0.6139
cv_train_Sen,0.8601
cv_train_Spe,0.7500
cv_train_PPV,0.7748
cv_train_NPV,0.8428
cv_train_Youden Index,0.6101
cv_train_AUC,0.8668
cv_train_95% CIs,[0.8383-0.8953]
cv_train_Std,0.0145
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6724
cv_val_Cutoff,0.4493
cv_val_Acc,0.7323
cv_val_MCC,0.4492
cv_val_Sen,0.7442
cv_val_Spe,0.7262
cv_val_PPV,0.5818
cv_val_NPV,0.8472
cv_val_Youden Index,0.4704
cv_val_AUC,0.8023
cv_val_95% CIs,[0.7258-0.8788]
cv_val_Std,0.0390
