,Coef
PCA_feature_112,0.0788409159765731
PCA_feature_114,-0.0905233273247628
PCA_feature_14,-1.2163664524027042
PCA_feature_107,-0.2281845611077536
PCA_feature_110,0.09103099088675538
PCA_feature_7,0.28076901837317125
PCA_feature_132,-1.532819734514326e-15
PCA_feature_13,-1.3583380031692864
PCA_feature_108,-0.10157124602163402
PCA_feature_89,-0.5083504190333924
PCA_feature_16,0.832088459591408
PCA_feature_36,0.6210056707313094
PCA_feature_74,0.44378416568878176
PCA_feature_93,0.4574308971792828
PCA_feature_6,0.009228608462318544
PCA_feature_34,0.523814611741187
PCA_feature_17,-0.8700469211556189
