,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8815
balance_train_Cutoff,0.6535
balance_train_Acc,0.8869
balance_train_MCC,0.7739
balance_train_Sen,0.8929
balance_train_Spe,0.8810
balance_train_PPV,0.8824
balance_train_NPV,0.8916
balance_train_Youden Index,0.7738
balance_train_AUC,0.9270
balance_train_95% CIs,[0.8848-0.9692]
balance_train_Std,0.0215
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7812
train_Cutoff,0.6535
train_Acc,0.8819
train_MCC,0.7463
train_Sen,0.8837
train_Spe,0.8810
train_PPV,0.7917
train_NPV,0.9367
train_Youden Index,0.7647
train_AUC,0.9228
train_95% CIs,[0.8757-0.9699]
train_Std,0.0240
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5174
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4993
test_95% CIs,[0.3574-0.6412]
test_Std,0.0724
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9233
cv_train_Cutoff,0.4697
cv_train_Acc,0.8661
cv_train_MCC,0.7369
cv_train_Sen,0.9226
cv_train_Spe,0.8095
cv_train_PPV,0.8289
cv_train_NPV,0.9128
cv_train_Youden Index,0.7321
cv_train_AUC,0.9259
cv_train_95% CIs,[0.9064-0.9454]
cv_train_Std,0.0099
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4594
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4412
cv_val_95% CIs,[0.3490-0.5333]
cv_val_Std,0.0470
