,Coef
PCA_feature_112,-2.362152523143947
PCA_feature_114,0.38637531386374663
PCA_feature_14,-1.1675019344821
PCA_feature_107,-2.271852057433195
PCA_feature_110,1.9360610617145886
PCA_feature_7,0.23843091209747352
PCA_feature_132,-934464304857454.0
PCA_feature_13,-0.9356523892393598
PCA_feature_108,-2.2118525099006625
PCA_feature_89,-1.5783273848990529
PCA_feature_16,0.4463436142263718
PCA_feature_36,0.6349510112889948
PCA_feature_74,0.9565993472304434
PCA_feature_93,-0.1479431471274661
