,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5425
balance_train_Cutoff,0.5017
balance_train_Acc,0.6548
balance_train_MCC,0.3099
balance_train_Sen,0.6786
balance_train_Spe,0.6310
balance_train_PPV,0.6477
balance_train_NPV,0.6625
balance_train_Youden Index,0.3095
balance_train_AUC,0.6132
balance_train_95% CIs,[0.5261-0.7004]
balance_train_Std,0.0445
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3935
train_Cutoff,0.5017
train_Acc,0.6457
train_MCC,0.2895
train_Sen,0.6744
train_Spe,0.6310
train_PPV,0.4833
train_NPV,0.7910
train_Youden Index,0.3054
train_AUC,0.6177
train_95% CIs,[0.5165-0.7189]
train_Std,0.0516
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3904
test_Cutoff,0.4348
test_Acc,0.6000
test_MCC,0.4245
test_Sen,1.0000
test_Spe,0.3889
test_PPV,0.4634
test_NPV,1.0000
test_Youden Index,0.3889
test_AUC,0.6491
test_95% CIs,[0.5061-0.7921]
test_Std,0.0730
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.5882
cv_train_Cutoff,0.4969
cv_train_Acc,0.5997
cv_train_MCC,0.2004
cv_train_Sen,0.6488
cv_train_Spe,0.5506
cv_train_PPV,0.5908
cv_train_NPV,0.6106
cv_train_Youden Index,0.1994
cv_train_AUC,0.6173
cv_train_95% CIs,[0.5751-0.6596]
cv_train_Std,0.0215
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3975
cv_val_Cutoff,0.4730
cv_val_Acc,0.5906
cv_val_MCC,0.2451
cv_val_Sen,0.7442
cv_val_Spe,0.5119
cv_val_PPV,0.4384
cv_val_NPV,0.7963
cv_val_Youden Index,0.2561
cv_val_AUC,0.6027
cv_val_95% CIs,[0.4985-0.7070]
cv_val_Std,0.0532
