,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9323
balance_train_Cutoff,0.5391
balance_train_Acc,0.8929
balance_train_MCC,0.7866
balance_train_Sen,0.8690
balance_train_Spe,0.9167
balance_train_PPV,0.9125
balance_train_NPV,0.8750
balance_train_Youden Index,0.7857
balance_train_AUC,0.9374
balance_train_95% CIs,[0.9013-0.9734]
balance_train_Std,0.0184
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8711
train_Cutoff,0.5391
train_Acc,0.8976
train_MCC,0.7729
train_Sen,0.8605
train_Spe,0.9167
train_PPV,0.8409
train_NPV,0.9277
train_Youden Index,0.7771
train_AUC,0.9294
train_95% CIs,[0.8820-0.9768]
train_Std,0.0242
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7449
test_Cutoff,0.5021
test_Acc,0.8727
test_MCC,0.7156
test_Sen,0.7895
test_Spe,0.9167
test_PPV,0.8333
test_NPV,0.8919
test_Youden Index,0.7061
test_AUC,0.8596
test_95% CIs,[0.7521-0.9672]
test_Std,0.0549
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9634
cv_train_Cutoff,0.5011
cv_train_Acc,0.9182
cv_train_MCC,0.8399
cv_train_Sen,0.9643
cv_train_Spe,0.8720
cv_train_PPV,0.8828
cv_train_NPV,0.9607
cv_train_Youden Index,0.8363
cv_train_AUC,0.9690
cv_train_95% CIs,[0.9576-0.9803]
cv_train_Std,0.0058
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6757
cv_val_Cutoff,0.6812
cv_val_Acc,0.7874
cv_val_MCC,0.5079
cv_val_Sen,0.4419
cv_val_Spe,0.9643
cv_val_PPV,0.8636
cv_val_NPV,0.7714
cv_val_Youden Index,0.4061
cv_val_AUC,0.7724
cv_val_95% CIs,[0.6857-0.8591]
cv_val_Std,0.0442
