,label,PCA_feature_2,PCA_feature_10,PCA_feature_13,PCA_feature_14,PCA_feature_20,PCA_feature_129,PCA_feature_148,PCA_feature_150,PCA_feature_160,PCA_feature_167
28,1.0,-1.5002218144058395,-0.24884144496736427,-0.32255475740810235,0.15572785442493353,-0.49388712544814345,-9.80118763926896e-17,2.6020852139652106e-16,8.153200337090993e-17,1.8908485888147197e-16,-1.734723475976807e-18
28,0.0,1.7405027972976859,0.388947381120808,0.2775495024871531,1.06459639256239,0.0737596196149183,-1.0842021724855044e-17,-1.214306433183765e-16,-4.85722573273506e-17,2.7755575615628914e-17,-4.85722573273506e-17
28,1.0,-1.5002218144058395,-0.24884144496736427,-0.32255475740810235,0.15572785442493353,-0.49388712544814345,-9.80118763926896e-17,2.6020852139652106e-16,8.153200337090993e-17,1.8908485888147197e-16,-1.734723475976807e-18
28,1.0,-1.5002218144058395,-0.24884144496736438,-0.32255475740810235,0.15572785442493353,-0.4938871254481434,-9.627715291671279e-17,2.8796409701215e-16,-4.85722573273506e-17,1.7954387976359953e-16,-1.734723475976807e-18
29,0.0,2.691211271467683,-1.2878775562105647,0.3997778388973951,0.31634514435186467,0.8143090397327272,-1.1188966420050406e-16,3.7470027081099033e-16,1.960237527853792e-16,2.7929047963226594e-16,-9.020562075079397e-17
29,1.0,-1.272071910450281,-0.38786512887466934,-0.6008402161754839,0.08887795282538424,-0.02403206909229788,1.8388068845354155e-16,-2.0946785972419946e-16,-2.0816681711721685e-17,3.469446951953614e-18,1.5092094240998222e-16
29,1.0,-1.272071910450281,-0.38786512887466934,-0.6008402161754839,0.08887795282538424,-0.02403206909229788,1.8388068845354155e-16,-2.0946785972419946e-16,-2.0816681711721685e-17,3.469446951953614e-18,1.5092094240998222e-16
30,0.0,4.986247117638655,-0.7483125979798206,-0.14539823835559654,0.3186340314364745,0.12552896919369988,-2.5717275531356165e-16,4.0766001685454967e-17,-7.806255641895632e-17,2.0816681711721685e-17,-1.3183898417423734e-16
31,1.0,-2.231217155323152,-0.785144418533099,0.22756184338763297,-0.3372608795539389,0.06615351070161489,-1.3530843112619095e-16,-5.828670879282072e-16,-2.7755575615628914e-16,-1.942890293094024e-16,-2.0816681711721685e-17
31,1.0,-2.231217155323152,-0.785144418533099,0.22756184338763297,-0.3372608795539389,0.06615351070161489,-1.3530843112619095e-16,-5.828670879282072e-16,-2.7755575615628914e-16,-1.942890293094024e-16,-2.0816681711721685e-17
32,1.0,-0.40033203338814,-0.052473793184157756,-0.5329028653930471,0.3642073712771309,-0.4446244778020073,-2.42861286636753e-16,-3.226585665316861e-16,-4.597017211338539e-17,-1.1102230246251565e-16,1.214306433183765e-16
33,1.0,-1.0277134168732185,-0.18735161800230368,-0.3050991912520831,0.05124889667998025,-0.1551385933265094,-6.938893903907228e-17,-3.3306690738754696e-16,-9.020562075079397e-17,-1.1449174941446927e-16,4.163336342344337e-17
33,1.0,-1.0277134168732185,-0.18735161800230368,-0.3050991912520831,0.05124889667998025,-0.1551385933265094,-6.938893903907228e-17,-3.3306690738754696e-16,-9.020562075079397e-17,-1.1449174941446927e-16,4.163336342344337e-17
33,1.0,-1.0277134168732185,-0.18735161800230368,-0.3050991912520831,0.05124889667998025,-0.1551385933265094,-6.938893903907228e-17,-3.3306690738754696e-16,-9.020562075079397e-17,-1.1449174941446927e-16,4.163336342344337e-17
34,1.0,-1.259084218854822,0.17127627467997164,-0.43138298604478165,-0.626932527890172,-0.006751390867182472,1.8041124150158794e-16,1.5612511283791264e-16,1.3444106938820255e-17,1.700029006457271e-16,6.591949208711867e-17
34,1.0,-1.259084218854822,0.17127627467997164,-0.43138298604478165,-0.626932527890172,-0.006751390867182472,1.8041124150158794e-16,1.5612511283791264e-16,1.3444106938820255e-17,1.700029006457271e-16,6.591949208711867e-17
34,1.0,-1.259084218854822,0.17127627467997164,-0.43138298604478165,-0.626932527890172,-0.006751390867182472,1.8041124150158794e-16,1.5612511283791264e-16,1.3444106938820255e-17,1.700029006457271e-16,6.591949208711867e-17
34,1.0,-1.259084218854822,0.17127627467997164,-0.43138298604478165,-0.626932527890172,-0.006751390867182472,1.8041124150158794e-16,1.5612511283791264e-16,1.3444106938820255e-17,1.700029006457271e-16,6.591949208711867e-17
34,0.0,0.14726146710922872,0.6840057123422453,1.9191174534098348,-0.3094469737578877,1.1866799346361911,2.5153490401663703e-16,-3.8163916471489756e-17,-3.469446951953614e-18,-2.185751579730777e-16,-5.551115123125783e-17
34,1.0,-1.259084218854822,0.17127627467997164,-0.43138298604478165,-0.626932527890172,-0.006751390867182472,1.8041124150158794e-16,1.5612511283791264e-16,1.3444106938820255e-17,1.700029006457271e-16,6.591949208711867e-17
35,0.0,2.212644810155958,0.33074820563284757,0.41065278436660324,0.6645115354713408,0.39477810651982437,-1.3530843112619095e-16,2.1337098754514727e-16,-1.8561541192951836e-16,7.806255641895632e-17,-3.0531133177191805e-16
35,1.0,-1.5027777396860669,-0.5986168163826266,-0.20275724334814554,0.2414484968430986,0.024036456296372688,1.1275702593849246e-16,-1.474514954580286e-16,-1.0234868508263162e-16,-1.5612511283791264e-17,1.4224732503009818e-16
35,1.0,-1.5027777396860669,-0.5986168163826266,-0.20275724334814554,0.2414484968430986,0.024036456296372688,1.1275702593849246e-16,-1.474514954580286e-16,-1.0234868508263162e-16,-1.5612511283791264e-17,1.4224732503009818e-16
36,0.0,2.9558431101196243,0.06755370040402463,-0.08219358084982432,0.9647005119318003,0.2545162178853173,-8.326672684688674e-17,-1.8735013540549517e-16,6.678685382510707e-17,-1.6479873021779667e-16,3.469446951953614e-18
37,1.0,-2.8832277388949046,-1.050071660923763,-0.47357655056345027,0.49419083288932175,-0.22324326493417007,-1.2988742026376343e-16,-2.8449465006019636e-16,-1.3010426069826053e-17,-1.929879867024198e-16,1.4094628242311558e-16
37,0.0,6.262325089412414,-0.15862708249996849,-0.03954708733685024,-0.29676106407969477,-0.8076563376394776,-2.96637714392034e-16,2.312603233911581e-16,-2.498001805406602e-16,1.6653345369377348e-16,-4.40619762898109e-16
38,1.0,-1.9816924034325767,0.662642593051846,0.4247680212374319,-0.5375000128434075,0.34911726995381476,1.6653345369377348e-16,8.326672684688674e-17,-1.6479873021779667e-17,1.457167719820518e-16,9.172350379227368e-17
39,0.0,1.7933858453326166,-0.5736786322152688,-0.22887914085203978,0.45898773797915726,-1.1052347532668152,1.734723475976807e-16,2.5326962749261384e-16,1.0408340855860843e-16,-1.734723475976807e-16,-1.0842021724855044e-16
39,1.0,-2.177634674214134,-0.7788396410602438,0.21511532867439345,-0.18391257114543225,0.2266644264224621,-4.85722573273506e-17,-2.389581588158052e-16,-2.1163626406917047e-16,-1.942890293094024e-16,8.500145032286355e-17
40,1.0,-1.1843300907655991,-0.5662930935466519,-0.29523370306041985,-0.007733260610898036,0.04139569691247041,1.8041124150158794e-16,-2.7755575615628914e-17,2.710505431213761e-17,-5.551115123125783e-17,1.4354836763708079e-16
40,1.0,-1.1843300907655991,-0.5662930935466519,-0.29523370306041985,-0.007733260610898036,0.04139569691247041,1.8041124150158794e-16,-2.7755575615628914e-17,2.710505431213761e-17,-5.551115123125783e-17,1.4354836763708079e-16
41,0.0,2.2443121842992992,-0.05693726772705343,-0.13248559778883778,-0.22451245811248088,0.5490229143807672,2.896988204881268e-16,-8.760353553682876e-17,-4.9873299934333204e-17,4.163336342344337e-17,-1.8388068845354155e-16
41,1.0,-3.483746415411051,-1.0090723508473602,0.4716875191567438,-0.5454443004184522,0.1879220343113725,2.220446049250313e-16,-1.5959455978986625e-16,-9.540979117872439e-17,9.020562075079397e-17,1.1622647289044608e-16
42,1.0,-1.9702804898270734,-0.6298116375108794,-0.14518460751584641,-0.0670358279429844,-0.24379594612157612,8.673617379884035e-17,-1.5482407023093003e-16,-3.642919299551295e-17,1.734723475976807e-17,1.9081958235744878e-17
42,0.0,-1.5640062397704075,-0.417362958980042,-0.34032425697727003,-0.7658459068171419,0.23622393379382872,1.968911145233676e-16,3.191891195797325e-16,7.806255641895632e-17,2.706168622523819e-16,-1.9081958235744878e-17
43,1.0,-6.225380006629856,-0.3330747858215552,0.2162721502626228,0.7559741636663926,-0.06190325387766769,5.238864897449957e-16,8.847089727481716e-17,-1.3877787807814457e-16,-9.389190813724468e-17,2.185751579730777e-16
43,1.0,-6.225380006629854,-0.33307478582155514,0.2162721502626228,0.7559741636663926,-0.061903253877667604,2.671474153004283e-16,6.938893903907228e-17,-3.469446951953614e-17,-6.418476861114186e-17,2.185751579730777e-16
43,1.0,-6.225380006629856,-0.3330747858215552,0.2162721502626228,0.7559741636663926,-0.06190325387766769,5.238864897449957e-16,8.847089727481716e-17,-1.3877787807814457e-16,-9.389190813724468e-17,2.185751579730777e-16
43,0.0,1.3494498088536304,-1.3812979527371394,-0.5321826614289337,-0.345221693808234,0.5955800404757179,4.5102810375396984e-17,3.7643499428696714e-16,1.249000902703301e-16,5.551115123125783e-17,4.85722573273506e-17
45,1.0,-3.3578885410885815,-0.020110220162237444,0.4241667031626401,0.1305033554093975,0.0811250156320147,1.222980050563649e-16,-3.0531133177191805e-16,-1.0668549377257364e-16,-9.8879238130678e-17,1.6653345369377348e-16
46,0.0,0.2642891753166408,-1.0972539978042013,0.09523678331270777,0.13469776456919907,-0.19076402941534273,-3.217912047936977e-16,3.95516952522712e-16,2.654126918244515e-16,-3.122502256758253e-17,-9.020562075079397e-17
47,0.0,-0.07305731801507628,-0.31592969739012433,0.03158343468218823,-0.042665363750143195,-0.4555803274461087,-2.498001805406602e-16,2.914335439641036e-16,2.8189256484623115e-16,2.7755575615628914e-17,-1.3877787807814457e-17
49,0.0,-1.821674938137098,-1.2220203180871065,1.3082623949950647,-0.43071486701685746,0.7179779698714472,1.496198998029996e-16,-5.759281940243e-16,-3.157196726277789e-16,-9.020562075079397e-17,2.706168622523819e-16
50,1.0,-1.702020934487786,0.19225166585328327,-0.4253549006180486,-0.597865546600967,-0.44510057350532284,2.7755575615628914e-17,1.0061396160665481e-16,6.245004513516506e-17,2.3245294578089215e-16,7.806255641895632e-17
50,0.0,2.686272932720585,0.8303809051360433,-0.0584582337116147,0.37777153824862486,-0.03356441589444507,-3.469446951953614e-17,-3.642919299551295e-17,-1.1058862159352145e-16,4.85722573273506e-17,-1.5612511283791264e-16
51,1.0,-2.3294036788167016,-0.36397366430146905,-0.18895879279150823,-0.8708403070560464,0.10316476717057327,1.43982048506075e-16,2.7755575615628914e-17,5.0306980803327406e-17,3.7470027081099033e-16,-9.71445146547012e-17
51,1.0,-2.329403678816701,-0.3639736643014694,-0.18895879279150823,-0.8708403070560464,0.10316476717057335,1.4224732503009818e-16,3.122502256758253e-17,7.806255641895632e-17,3.400058012914542e-16,-9.71445146547012e-17
51,0.0,1.852352475012905,-0.3105762600422033,-0.17715071408906446,0.22512747493183002,-0.11062505369746581,4.5102810375396984e-17,8.083811398051921e-16,3.365363543395006e-16,5.898059818321144e-17,-4.718447854656915e-16
52,0.0,2.750652685765736,-0.21513904991748992,-0.01234221089080622,0.7077367685931727,-0.23602528064149303,-2.0816681711721685e-16,2.220446049250313e-16,2.463307335887066e-16,6.591949208711867e-17,9.71445146547012e-17
53,1.0,2.8305446353357153,1.012932351139731,-1.0123274383110805,0.38130559755449056,0.44596826149121593,2.5396351688300456e-15,2.7755575615628914e-16,-3.469446951953614e-16,3.3306690738754696e-16,-2.220446049250313e-16
53,1.0,2.8305446353357153,1.012932351139731,-1.0123274383110805,0.38130559755449056,0.44596826149121593,2.5396351688300456e-15,2.7755575615628914e-16,-3.469446951953614e-16,3.3306690738754696e-16,-2.220446049250313e-16
53,0.0,4.8395650327211515,0.2662077923878893,-0.23694506865182619,0.3698946995291043,-0.41432436524900396,-3.365363543395006e-16,-1.231653667943533e-16,3.89011739487799e-16,-1.3877787807814457e-16,-5.065392549852277e-16
54,1.0,-1.367942657756898,0.08597204490166599,0.3195858192222404,-0.21292018498403603,-0.0786846699689779,2.393918396847994e-16,-1.5265566588595902e-16,-9.974659986866641e-18,-9.367506770274758e-17,2.931682674400804e-16
54,0.0,0.05025355877830036,0.617820801520222,-0.0034411207140364886,0.11037874772360329,0.18580800794237046,1.0408340855860843e-16,1.7889335846010823e-16,-6.938893903907228e-17,-1.986258379993444e-16,0.0
54,1.0,-1.3679426577568983,0.0859720449016658,0.3195858192222404,-0.21292018498403603,-0.07868466996897781,2.498001805406602e-16,-1.9168694409543718e-16,-4.163336342344337e-17,-6.245004513516506e-17,2.931682674400804e-16
55,1.0,-1.4251880112619286,0.4735134263523833,-0.26185605327254663,-0.1902976483854953,-0.320828218993081,1.1449174941446927e-16,1.4051260155412137e-16,-3.0140820395097023e-17,8.825405684032006e-17,-1.1709383462843448e-17
55,0.0,1.2067560679883753,0.07790442108059978,-0.17796515038351385,-0.5946592309828057,0.9491006550989542,2.3592239273284576e-16,2.8449465006019636e-16,4.5102810375396984e-17,0.0,4.5211230592645535e-17
55,1.0,-1.4251880112619286,0.4735134263523833,-0.26185605327254663,-0.1902976483854953,-0.320828218993081,1.1449174941446927e-16,1.4051260155412137e-16,-3.0140820395097023e-17,8.825405684032006e-17,-1.1709383462843448e-17
56,1.0,-0.5333068259179556,0.9881972606346997,-0.25295641936900126,-0.31149840637398923,-0.6198576709636513,6.938893903907228e-17,-3.157196726277789e-16,-2.740863092043355e-16,-3.469446951953614e-17,1.8041124150158794e-16
56,1.0,-0.5333068259179556,0.9881972606346997,-0.25295641936900126,-0.31149840637398923,-0.6198576709636513,6.938893903907228e-17,-3.157196726277789e-16,-2.740863092043355e-16,-3.469446951953614e-17,1.8041124150158794e-16
56,1.0,-0.5333068259179556,0.9881972606346997,-0.25295641936900126,-0.31149840637398923,-0.6198576709636513,6.938893903907228e-17,-3.157196726277789e-16,-2.740863092043355e-16,-3.469446951953614e-17,1.8041124150158794e-16
56,1.0,-0.5333068259179556,0.9881972606346997,-0.25295641936900126,-0.31149840637398923,-0.6198576709636513,6.938893903907228e-17,-3.157196726277789e-16,-2.740863092043355e-16,-3.469446951953614e-17,1.8041124150158794e-16
56,0.0,0.9432962640416885,0.6738064036786894,0.1904678319775783,0.3596536946703228,-0.3019394977518723,-2.3245294578089215e-16,-2.949029909160572e-16,-1.3530843112619095e-16,-5.637851296924623e-17,-3.2612801348363973e-16
