,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9585
balance_train_Cutoff,0.4508
balance_train_Acc,0.9405
balance_train_MCC,0.8820
balance_train_Sen,0.9643
balance_train_Spe,0.9167
balance_train_PPV,0.9205
balance_train_NPV,0.9625
balance_train_Youden Index,0.8810
balance_train_AUC,0.9623
balance_train_95% CIs,[0.9347-0.9899]
balance_train_Std,0.0141
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9337
train_Cutoff,0.4508
train_Acc,0.9291
train_MCC,0.8493
train_Sen,0.9535
train_Spe,0.9167
train_PPV,0.8542
train_NPV,0.9747
train_Youden Index,0.8702
train_AUC,0.9646
train_95% CIs,[0.9342-0.9949]
train_Std,0.0155
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7112
test_Cutoff,0.7603
test_Acc,0.9091
test_MCC,0.7971
test_Sen,0.8421
test_Spe,0.9444
test_PPV,0.8889
test_NPV,0.9189
test_Youden Index,0.7865
test_AUC,0.9108
test_95% CIs,[0.8262-0.9954]
test_Std,0.0432
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9707
cv_train_Cutoff,0.4335
cv_train_Acc,0.9360
cv_train_MCC,0.8731
cv_train_Sen,0.9613
cv_train_Spe,0.9107
cv_train_PPV,0.9150
cv_train_NPV,0.9592
cv_train_Youden Index,0.8720
cv_train_AUC,0.9758
cv_train_95% CIs,[0.9653-0.9862]
cv_train_Std,0.0053
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7515
cv_val_Cutoff,0.4441
cv_val_Acc,0.8504
cv_val_MCC,0.6611
cv_val_Sen,0.7442
cv_val_Spe,0.9048
cv_val_PPV,0.8000
cv_val_NPV,0.8736
cv_val_Youden Index,0.6489
cv_val_AUC,0.8259
cv_val_95% CIs,[0.7333-0.9184]
cv_val_Std,0.0472
