,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7741
balance_train_Cutoff,0.5273
balance_train_Acc,0.8393
balance_train_MCC,0.6809
balance_train_Sen,0.7976
balance_train_Spe,0.8810
balance_train_PPV,0.8701
balance_train_NPV,0.8132
balance_train_Youden Index,0.6786
balance_train_AUC,0.8689
balance_train_95% CIs,[0.8098-0.9280]
balance_train_Std,0.0302
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6254
train_Cutoff,0.3652
train_Acc,0.7638
train_MCC,0.6019
train_Sen,0.9767
train_Spe,0.6548
train_PPV,0.5915
train_NPV,0.9821
train_Youden Index,0.6315
train_AUC,0.8555
train_95% CIs,[0.7888-0.9221]
train_Std,0.0340
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6220
test_Cutoff,0.4777
test_Acc,0.8182
test_MCC,0.6422
test_Sen,0.8947
test_Spe,0.7778
test_PPV,0.6800
test_NPV,0.9333
test_Youden Index,0.6725
test_AUC,0.8582
test_95% CIs,[0.7573-0.9591]
test_Std,0.0515
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8631
cv_train_Cutoff,0.5055
cv_train_Acc,0.8408
cv_train_MCC,0.6816
cv_train_Sen,0.8393
cv_train_Spe,0.8423
cv_train_PPV,0.8418
cv_train_NPV,0.8398
cv_train_Youden Index,0.6815
cv_train_AUC,0.8858
cv_train_95% CIs,[0.8600-0.9116]
cv_train_Std,0.0131
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5828
cv_val_Cutoff,0.4605
cv_val_Acc,0.7165
cv_val_MCC,0.4771
cv_val_Sen,0.8605
cv_val_Spe,0.6429
cv_val_PPV,0.5522
cv_val_NPV,0.9000
cv_val_Youden Index,0.5033
cv_val_AUC,0.8130
cv_val_95% CIs,[0.7392-0.8868]
cv_val_Std,0.0377
