,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7788
balance_train_Cutoff,0.5396
balance_train_Acc,0.7202
balance_train_MCC,0.4845
balance_train_Sen,0.5119
balance_train_Spe,0.9286
balance_train_PPV,0.8776
balance_train_NPV,0.6555
balance_train_Youden Index,0.4405
balance_train_AUC,0.7754
balance_train_95% CIs,[0.7050-0.8458]
balance_train_Std,0.0359
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6590
train_Cutoff,0.5396
train_Acc,0.7795
train_MCC,0.4822
train_Sen,0.4884
train_Spe,0.9286
train_PPV,0.7778
train_NPV,0.7800
train_Youden Index,0.4169
train_AUC,0.7719
train_95% CIs,[0.6843-0.8595]
train_Std,0.0447
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8574
test_Cutoff,0.5160
test_Acc,0.8727
test_MCC,0.7156
test_Sen,0.7895
test_Spe,0.9167
test_PPV,0.8333
test_NPV,0.8919
test_Youden Index,0.7061
test_AUC,0.9064
test_95% CIs,[0.8247-0.9881]
test_Std,0.0417
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6930
cv_train_Cutoff,0.4879
cv_train_Acc,0.6875
cv_train_MCC,0.4330
cv_train_Sen,0.9375
cv_train_Spe,0.4375
cv_train_PPV,0.6250
cv_train_NPV,0.8750
cv_train_Youden Index,0.3750
cv_train_AUC,0.7293
cv_train_95% CIs,[0.6914-0.7672]
cv_train_Std,0.0193
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5067
cv_val_Cutoff,0.5214
cv_val_Acc,0.7087
cv_val_MCC,0.4035
cv_val_Sen,0.7209
cv_val_Spe,0.7024
cv_val_PPV,0.5536
cv_val_NPV,0.8310
cv_val_Youden Index,0.4233
cv_val_AUC,0.7212
cv_val_95% CIs,[0.6285-0.8139]
cv_val_Std,0.0473
