,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8452
balance_train_Cutoff,0.5782
balance_train_Acc,0.8452
balance_train_MCC,0.6905
balance_train_Sen,0.8452
balance_train_Spe,0.8452
balance_train_PPV,0.8452
balance_train_NPV,0.8452
balance_train_Youden Index,0.6905
balance_train_AUC,0.8666
balance_train_95% CIs,[0.8083-0.9250]
balance_train_Std,0.0298
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7374
train_Cutoff,0.5782
train_Acc,0.8425
train_MCC,0.6634
train_Sen,0.8372
train_Spe,0.8452
train_PPV,0.7347
train_NPV,0.9103
train_Youden Index,0.6824
train_AUC,0.8641
train_95% CIs,[0.7936-0.9346]
train_Std,0.0360
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4534
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4327
test_95% CIs,[0.2921-0.5734]
test_Std,0.0718
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8722
cv_train_Cutoff,0.4052
cv_train_Acc,0.8155
cv_train_MCC,0.6451
cv_train_Sen,0.9196
cv_train_Spe,0.7113
cv_train_PPV,0.7611
cv_train_NPV,0.8985
cv_train_Youden Index,0.6310
cv_train_AUC,0.8824
cv_train_95% CIs,[0.8567-0.9080]
cv_train_Std,0.0131
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4584
cv_val_Cutoff,0.4604
cv_val_Acc,0.6614
cv_val_MCC,0.3228
cv_val_Sen,0.6977
cv_val_Spe,0.6429
cv_val_PPV,0.5000
cv_val_NPV,0.8060
cv_val_Youden Index,0.3405
cv_val_AUC,0.5963
cv_val_95% CIs,[0.4904-0.7023]
cv_val_Std,0.0541
