,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7163
balance_train_Cutoff,0.5160
balance_train_Acc,0.7440
balance_train_MCC,0.4884
balance_train_Sen,0.7262
balance_train_Spe,0.7619
balance_train_PPV,0.7531
balance_train_NPV,0.7356
balance_train_Youden Index,0.4881
balance_train_AUC,0.7691
balance_train_95% CIs,[0.6965-0.8418]
balance_train_Std,0.0371
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5496
train_Cutoff,0.5160
train_Acc,0.7402
train_MCC,0.4451
train_Sen,0.6977
train_Spe,0.7619
train_PPV,0.6000
train_NPV,0.8312
train_Youden Index,0.4596
train_AUC,0.7583
train_95% CIs,[0.6722-0.8444]
train_Std,0.0439
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6553
test_Cutoff,1.0000
test_Acc,0.6364
test_MCC,0.3050
test_Sen,0.7368
test_Spe,0.5833
test_PPV,0.4828
test_NPV,0.8077
test_Youden Index,0.3202
test_AUC,0.6601
test_95% CIs,[0.5296-0.7905]
test_Std,0.0666
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8684
cv_train_Cutoff,0.5587
cv_train_Acc,0.8006
cv_train_MCC,0.6015
cv_train_Sen,0.7857
cv_train_Spe,0.8155
cv_train_PPV,0.8098
cv_train_NPV,0.7919
cv_train_Youden Index,0.6012
cv_train_AUC,0.8677
cv_train_95% CIs,[0.8403-0.8952]
cv_train_Std,0.0140
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4468
cv_val_Cutoff,0.4876
cv_val_Acc,0.6457
cv_val_MCC,0.2793
cv_val_Sen,0.6512
cv_val_Spe,0.6429
cv_val_PPV,0.4828
cv_val_NPV,0.7826
cv_val_Youden Index,0.2940
cv_val_AUC,0.5836
cv_val_95% CIs,[0.4774-0.6898]
cv_val_Std,0.0542
