,label,PCA_feature_11,PCA_feature_3,PCA_feature_28,PCA_feature_124,PCA_feature_122,PCA_feature_15,PCA_feature_134
53,0.0,0.6131300956675867,-4.679350468707561,-0.1390343481524074,0.0069447682940227615,-0.07562877084516076,0.46162294584446334,4.683753385137379e-16
53,1.0,-1.4891308589978685,1.1583702953228703,0.11413947656674614,0.0006454709526507729,0.0013010380695272772,0.10112148628985233,1.1084883011491797e-15
54,0.0,-0.020355859737649168,-0.25102754051925585,0.07712685659471101,0.15914702690860583,-0.0007218791093123282,0.3556230483563602,-2.8362728832220796e-16
54,1.0,-0.5378921236614294,0.3103138154520919,-0.10644491476496154,-0.02680830685791191,-0.04072336996334202,-0.32510345146222264,-2.5240226575462543e-16
55,0.0,0.17369997014629462,-2.293024805022901,0.2097246540817002,0.07241935343384688,-0.04094492882320372,-0.6195572546556952,-2.740863092043355e-16
56,0.0,-0.1814511260340876,-0.6536827857406553,-0.4943212533987143,0.08062324864810277,0.07147673009308328,-0.8599288723319684,-1.9081958235744878e-16
57,1.0,-0.9249948368619404,0.7506462945407937,-0.24505160255088498,0.0019590090009829093,-0.01660955283266907,0.3483286685822593,-5.0133508455729725e-16
58,0.0,0.5846399878402668,1.9167867055045147,0.29853311202398675,0.02179496363907149,-0.04879293366806033,-1.4482736212164413,-2.5673907444456745e-16
59,1.0,0.40520749053666694,1.5696606092391499,-0.4253084804027317,-0.0022889945590233857,0.0035661614739712494,-0.5699949746437762,-2.0469737016526324e-16
60,0.0,1.5768230953268416,-0.30117856718289243,0.26447274323361586,-0.009613908893466,0.010504815885984606,-0.8392367125564254,9.367506770274758e-17
60,1.0,0.743191433511268,1.1282279162019897,-0.14053133556781286,0.03297850398560707,-0.06624785685595999,-0.10407161473731552,-1.0408340855860843e-16
61,1.0,0.33877841803071085,-0.416084114004904,0.12788315346625936,0.0253395949671094,-0.011243640797159647,-0.47241084573236397,3.165870343657673e-17
62,0.0,-0.7791312274805785,0.27766025760776397,1.282541056523735,0.0029985480569004255,0.05461842976800726,0.31491084886674203,-4.206704429243757e-16
63,0.0,0.10668602661337198,-3.6579789411552377,-0.3812068689962301,0.002942164881310272,0.05684901211917864,-0.6112269111119877,-5.421010862427522e-18
64,0.0,1.559443403888616,8.530482104005054,-0.24421677925968824,-0.0038812934921546027,-0.003006830632012066,0.5139674030894233,-4.701100619897147e-16
66,0.0,0.7151214787659461,-1.3003343504424671,-0.010512188262926223,-0.06405623287485723,-0.009660041295909184,-0.06990397929013886,1.0668549377257364e-16
68,0.0,-0.2923061667318834,0.9952947084228988,0.20159659052719592,0.0005539167977145626,0.038626451939708525,-0.603180683056582,2.6020852139652106e-17
69,0.0,-0.1789663108347167,-2.806212004847997,-0.11587702545134428,-0.018397749016261934,-0.03859303037315785,-0.3378063954087345,2.738694687698384e-16
71,0.0,1.2145220769382072,-2.5685790132490633,-0.07361909408263334,0.015126550124213982,0.00109749242051182,-0.9642976072353742,2.0946785972419946e-16
74,0.0,0.32492886045227215,-1.3268033993747892,0.5269226495066,-0.026627792907879727,0.012218955519956904,0.06391392929077186,-7.632783294297951e-17
75,0.0,-0.5845782018359479,-1.442742706336765,0.07372431926883853,-0.11355248074488855,0.06183178779752737,-0.42753750336126484,-1.8561541192951836e-16
76,0.0,0.2674829057325238,-4.643502763434583,-0.09159308221744146,-0.006992190728875566,-0.0007858422514838113,-0.3775730954796018,3.2786273695961654e-16
77,0.0,0.27956643021413663,-4.910406950892955,0.5709511849068254,-0.009992726280327421,0.025896231574395905,0.7054210141197311,1.5612511283791264e-16
79,0.0,0.21933486709221106,-0.3484953100349927,0.1484829984977754,-0.0013657812943536178,0.007739897317466056,1.111321874231461,1.2888995426507677e-15
80,0.0,-0.8902751366587045,0.5352824418166727,0.32859620142406687,-0.024598393949025875,-0.039941627032133706,-0.13945034297081016,4.5102810375396984e-17
81,0.0,1.042136043010833,-1.0058425501455301,0.11348638608562489,0.03980882409755686,0.09316675563758992,-0.22363575340092054,-7.28583859910259e-17
82,0.0,-0.14686084672018979,-1.9497451137264314,-0.5958992440549526,0.013817134333037287,0.017145653490030353,-0.20839856857815495,3.191891195797325e-16
83,0.0,1.3198859551433546,-0.07882261059996085,-0.009238685914817857,-0.014328771234843524,-0.00748503815262147,0.06841693172055953,7.615436059538183e-16
84,0.0,1.0272677288931293,0.2525158037261868,0.10516231720054314,0.00514801678051352,-0.019929369910732908,-0.44858195564433,1.457167719820518e-16
85,0.0,-0.6977258695143226,1.2391920884794358,-0.256777651233472,-0.008370127507187443,-0.04585536718512101,0.24799758476986,-1.1102230246251565e-16
86,0.0,0.4793235156142649,-2.1047143381605524,-0.6563580050079275,0.007644364087915745,0.06656771501569068,-0.9863016004138478,-6.245004513516506e-17
87,0.0,1.558353251612392,-5.36007985078661,0.30520459305118564,-0.003753591763068276,0.0026905231017872733,0.8490844917174863,-8.326672684688674e-17
88,0.0,-0.02065575694991776,-1.1140144583731824,-0.09789888183160825,-0.047836982259143276,0.01665637431383407,-0.4323267866799785,-1.2836953722228372e-16
90,0.0,0.13985480567326003,-1.40644489607648,0.5519349358197086,0.0003851226815828612,-0.004265799050585717,-0.4544327368593975,2.393918396847994e-16
91,0.0,0.4010712854756415,-4.6119159773951255,-0.4445607529057795,0.0052624312558801345,-0.014126863164386692,-0.2808931830465706,5.134781488891349e-16
96,0.0,0.5433108625702784,1.9325894980278475,-0.15664848155752753,0.006954586782156796,-0.025342010123906918,-0.40415548664721734,4.5102810375396984e-17
98,0.0,1.0240869494924165,2.485603698832743,0.15958990194782452,-0.049175304421796975,0.04225751139990833,-0.4267887516887991,-3.469446951953614e-17
99,0.0,-0.4701459987103559,-3.5757934611834026,-0.01049288241759136,-0.06670712563782595,0.08608423264838747,-0.5005487100218207,-1.0755285551056204e-16
100,0.0,0.9565466435647528,-0.868627073748111,0.167570846973041,-0.017262272795580305,0.04157580207587226,0.10491287154685199,-2.0816681711721685e-16
101,0.0,-0.6809782737121239,-1.789871155902223,0.4297455606246179,-0.04077964407955993,0.08562827265322195,0.5170268378747989,4.3021142204224816e-16
102,0.0,2.0223740449049274,-3.9587038088478685,0.21934866875814163,0.0022681280327081395,0.005526969839326386,2.1545659350925903,2.2898349882893854e-16
103,0.0,-0.2028909368081213,-1.2664986715614166,0.5074394078078263,0.0017590077217441227,0.0014135211931169157,-0.5661974541822774,-7.28583859910259e-17
105,0.0,-0.6995646050624327,-1.7999832773603321,-0.28487405056619336,-0.0014289156545389016,-0.004029456306203966,0.29056472735143807,4.308077332371152e-16
107,0.0,-0.180705192677177,-2.3046587229519004,-0.17686500352808782,-0.057352278743928044,0.004991434394510778,-0.36413137833446474,-5.551115123125783e-17
108,0.0,0.9154846931557002,-1.1752793658347322,-0.06458427015142625,0.001628910948567014,0.005240873387182238,-0.7733920406027742,-4.787836793695988e-16
110,0.0,0.16025926635697738,0.45569503559109126,0.7511365748890435,0.005852583742982177,0.03160871628686514,0.7752507879713542,-2.7582103268031233e-16
114,0.0,0.3272746666992766,-0.3533614901043498,-0.12856067771443094,0.0003377980594609642,-0.0045236070117111535,-0.31295020650518557,-1.9081958235744878e-16
117,0.0,-0.3259933210791767,-0.537070283188053,0.22181374324489972,-0.07118245928763348,-0.06439854328568322,-0.7321139371853169,1.1188966420050406e-16
118,0.0,0.032555389044957146,-3.183170974016746,-0.11615526756999522,0.05986196359117699,0.05415183347227394,-0.5130314374907036,1.5439038936193583e-16
119,0.0,0.8455054843004297,-3.2390847991798277,-0.5552421675695841,0.04399503582936619,-0.006077437226569331,-0.5511572819042266,5.551115123125783e-17
120,0.0,0.6479863354199378,-2.8487950432876614,0.5575420670364782,-0.03717967737093357,0.0008312836335006221,-0.5355919442534834,5.152128723651117e-16
