,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8549
balance_train_Cutoff,0.7562
balance_train_Acc,0.8095
balance_train_MCC,0.6278
balance_train_Sen,0.7262
balance_train_Spe,0.8929
balance_train_PPV,0.8714
balance_train_NPV,0.7653
balance_train_Youden Index,0.6190
balance_train_AUC,0.8542
balance_train_95% CIs,[0.7959-0.9124]
balance_train_Std,0.0297
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6850
train_Cutoff,0.7562
train_Acc,0.8031
train_MCC,0.5468
train_Sen,0.6279
train_Spe,0.8929
train_PPV,0.7500
train_NPV,0.8242
train_Youden Index,0.5208
train_AUC,0.7924
train_95% CIs,[0.7048-0.8799]
train_Std,0.0447
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7475
test_Cutoff,0.1425
test_Acc,0.8364
test_MCC,0.6291
test_Sen,0.6842
test_Spe,0.9167
test_PPV,0.8125
test_NPV,0.8462
test_Youden Index,0.6009
test_AUC,0.7807
test_95% CIs,[0.6349-0.9265]
test_Std,0.0744
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8772
cv_train_Cutoff,0.7540
cv_train_Acc,0.8110
cv_train_MCC,0.6287
cv_train_Sen,0.7381
cv_train_Spe,0.8839
cv_train_PPV,0.8641
cv_train_NPV,0.7714
cv_train_Youden Index,0.6220
cv_train_AUC,0.8819
cv_train_95% CIs,[0.8566-0.9071]
cv_train_Std,0.0129
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5705
cv_val_Cutoff,0.0106
cv_val_Acc,0.6772
cv_val_MCC,0.3270
cv_val_Sen,0.6512
cv_val_Spe,0.6905
cv_val_PPV,0.5185
cv_val_NPV,0.7945
cv_val_Youden Index,0.3416
cv_val_AUC,0.7054
cv_val_95% CIs,[0.6050-0.8058]
cv_val_Std,0.0512
