,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9414
balance_train_Cutoff,0.4706
balance_train_Acc,0.9405
balance_train_MCC,0.8812
balance_train_Sen,0.9524
balance_train_Spe,0.9286
balance_train_PPV,0.9302
balance_train_NPV,0.9512
balance_train_Youden Index,0.8810
balance_train_AUC,0.9429
balance_train_95% CIs,[0.9019-0.9838]
balance_train_Std,0.0209
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9022
train_Cutoff,0.4706
train_Acc,0.9291
train_MCC,0.8456
train_Sen,0.9302
train_Spe,0.9286
train_PPV,0.8696
train_NPV,0.9630
train_Youden Index,0.8588
train_AUC,0.9391
train_95% CIs,[0.8864-0.9918]
train_Std,0.0269
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7388
test_Cutoff,0.6549
test_Acc,0.8727
test_MCC,0.7156
test_Sen,0.7895
test_Spe,0.9167
test_PPV,0.8333
test_NPV,0.8919
test_Youden Index,0.7061
test_AUC,0.9035
test_95% CIs,[0.8219-0.9851]
test_Std,0.0416
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9438
cv_train_Cutoff,0.4871
cv_train_Acc,0.9315
cv_train_MCC,0.8638
cv_train_Sen,0.9524
cv_train_Spe,0.9107
cv_train_PPV,0.9143
cv_train_NPV,0.9503
cv_train_Youden Index,0.8631
cv_train_AUC,0.9602
cv_train_95% CIs,[0.9448-0.9755]
cv_train_Std,0.0078
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7335
cv_val_Cutoff,0.6067
cv_val_Acc,0.8504
cv_val_MCC,0.6611
cv_val_Sen,0.7442
cv_val_Spe,0.9048
cv_val_PPV,0.8000
cv_val_NPV,0.8736
cv_val_Youden Index,0.6489
cv_val_AUC,0.8342
cv_val_95% CIs,[0.7498-0.9186]
cv_val_Std,0.0431
