,Coef
PCA_feature_112,-0.07737680266584397
PCA_feature_114,-0.0034500227927784385
PCA_feature_14,-1.2278659292739185
PCA_feature_107,-0.12172939229165311
PCA_feature_110,0.06714021035821624
PCA_feature_7,0.2117527037708184
PCA_feature_132,-5.76253921809568e-16
PCA_feature_13,-1.1559500659924629
PCA_feature_108,-0.10026023732411797
PCA_feature_89,-0.1116963820916424
PCA_feature_16,0.5196402807078992
PCA_feature_36,0.4941897557290736
PCA_feature_74,0.15709544188568325
PCA_feature_93,0.006512022377105622
PCA_feature_6,0.00045986161143193855
PCA_feature_34,0.4988392314868948
PCA_feature_17,-0.5930728728475386
PCA_feature_5,0.322803968929489
