,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8012
balance_train_Cutoff,0.5319
balance_train_Acc,0.7321
balance_train_MCC,0.4651
balance_train_Sen,0.7619
balance_train_Spe,0.7024
balance_train_PPV,0.7191
balance_train_NPV,0.7468
balance_train_Youden Index,0.4643
balance_train_AUC,0.7949
balance_train_95% CIs,[0.7288-0.8611]
balance_train_Std,0.0337
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6210
train_Cutoff,0.5319
train_Acc,0.6929
train_MCC,0.3607
train_Sen,0.6744
train_Spe,0.7024
train_PPV,0.5370
train_NPV,0.8082
train_Youden Index,0.3768
train_AUC,0.7362
train_95% CIs,[0.6458-0.8265]
train_Std,0.0461
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7055
test_Cutoff,0.0176
test_Acc,0.7455
test_MCC,0.4693
test_Sen,0.7368
test_Spe,0.7500
test_PPV,0.6087
test_NPV,0.8438
test_Youden Index,0.4868
test_AUC,0.7865
test_95% CIs,[0.6611-0.9120]
test_Std,0.0640
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7368
cv_train_Cutoff,0.5646
cv_train_Acc,0.7098
cv_train_MCC,0.4200
cv_train_Sen,0.7292
cv_train_Spe,0.6905
cv_train_PPV,0.7020
cv_train_NPV,0.7183
cv_train_Youden Index,0.4196
cv_train_AUC,0.7602
cv_train_95% CIs,[0.7242-0.7962]
cv_train_Std,0.0184
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3783
cv_val_Cutoff,0.0130
cv_val_Acc,0.6063
cv_val_MCC,0.2788
cv_val_Sen,0.7674
cv_val_Spe,0.5238
cv_val_PPV,0.4521
cv_val_NPV,0.8148
cv_val_Youden Index,0.2913
cv_val_AUC,0.5781
cv_val_95% CIs,[0.4704-0.6858]
cv_val_Std,0.0550
