,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9997
balance_train_Cutoff,0.5035
balance_train_Acc,0.9940
balance_train_MCC,0.9882
balance_train_Sen,0.9881
balance_train_Spe,1.0000
balance_train_PPV,1.0000
balance_train_NPV,0.9882
balance_train_Youden Index,0.9881
balance_train_AUC,0.9997
balance_train_95% CIs,[0.9990-1.0000]
balance_train_Std,0.0003
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9990
train_Cutoff,0.5035
train_Acc,0.9921
train_MCC,0.9825
train_Sen,0.9767
train_Spe,1.0000
train_PPV,1.0000
train_NPV,0.9882
train_Youden Index,0.9767
train_AUC,0.9994
train_95% CIs,[0.9981-1.0000]
train_Std,0.0007
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4919
test_Cutoff,0.4802
test_Acc,0.6364
test_MCC,0.3590
test_Sen,0.8421
test_Spe,0.5278
test_PPV,0.4848
test_NPV,0.8636
test_Youden Index,0.3699
test_AUC,0.6908
test_95% CIs,[0.5463-0.8353]
test_Std,0.0737
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9994
cv_train_Cutoff,0.5036
cv_train_Acc,0.9911
cv_train_MCC,0.9822
cv_train_Sen,0.9881
cv_train_Spe,0.9940
cv_train_PPV,0.9940
cv_train_NPV,0.9882
cv_train_Youden Index,0.9821
cv_train_AUC,0.9994
cv_train_95% CIs,[0.9988-1.0000]
cv_train_Std,0.0003
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3836
cv_val_Cutoff,0.3918
cv_val_Acc,0.4803
cv_val_MCC,0.2396
cv_val_Sen,0.9535
cv_val_Spe,0.2381
cv_val_PPV,0.3905
cv_val_NPV,0.9091
cv_val_Youden Index,0.1916
cv_val_AUC,0.5936
cv_val_95% CIs,[0.4911-0.6961]
cv_val_Std,0.0523
