,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8613
balance_train_Cutoff,0.7917
balance_train_Acc,0.7976
balance_train_MCC,0.6129
balance_train_Sen,0.6786
balance_train_Spe,0.9167
balance_train_PPV,0.8906
balance_train_NPV,0.7404
balance_train_Youden Index,0.5952
balance_train_AUC,0.8573
balance_train_95% CIs,[0.8004-0.9142]
balance_train_Std,0.0290
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7069
train_Cutoff,0.4999
train_Acc,0.7559
train_MCC,0.4953
train_Sen,0.7674
train_Spe,0.7500
train_PPV,0.6111
train_NPV,0.8630
train_Youden Index,0.5174
train_AUC,0.7984
train_95% CIs,[0.7129-0.8840]
train_Std,0.0436
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7327
test_Cutoff,0.1621
test_Acc,0.8364
test_MCC,0.6291
test_Sen,0.6842
test_Spe,0.9167
test_PPV,0.8125
test_NPV,0.8462
test_Youden Index,0.6009
test_AUC,0.7734
test_95% CIs,[0.6264-0.9204]
test_Std,0.0750
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8851
cv_train_Cutoff,0.6152
cv_train_Acc,0.8214
cv_train_MCC,0.6438
cv_train_Sen,0.7946
cv_train_Spe,0.8482
cv_train_PPV,0.8396
cv_train_NPV,0.8051
cv_train_Youden Index,0.6429
cv_train_AUC,0.8927
cv_train_95% CIs,[0.8684-0.9170]
cv_train_Std,0.0124
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5771
cv_val_Cutoff,0.1436
cv_val_Acc,0.7323
cv_val_MCC,0.3728
cv_val_Sen,0.4884
cv_val_Spe,0.8571
cv_val_PPV,0.6364
cv_val_NPV,0.7660
cv_val_Youden Index,0.3455
cv_val_AUC,0.7110
cv_val_95% CIs,[0.6115-0.8104]
cv_val_Std,0.0507
