,Coef
PCA_feature_112,-2.400341559878796
PCA_feature_114,0.39256067612553436
PCA_feature_14,-1.1863856358593088
PCA_feature_107,-2.3085977340500055
PCA_feature_110,1.9673687443848746
PCA_feature_7,0.24227823471513193
PCA_feature_132,-949436512876394.0
PCA_feature_13,-0.9507927948657227
PCA_feature_108,-2.24764935910392
PCA_feature_89,-1.6038531664180624
PCA_feature_16,0.4535587253723995
PCA_feature_36,0.6452241320401662
PCA_feature_74,0.9720702785882571
PCA_feature_93,-0.15029418808173817
PCA_feature_6,-0.07242180686060562
PCA_feature_34,0.5142828971280873
PCA_feature_17,-0.4822215629628641
