,Coef
PCA_feature_2,-0.782083716928064
PCA_feature_10,-0.6736633948816422
PCA_feature_11,-0.864144361669832
PCA_feature_13,-1.3658951781765476
PCA_feature_14,-1.7264753245343678
PCA_feature_16,0.44498492328618455
PCA_feature_20,-1.2542820213124666
PCA_feature_25,0.5552830739519964
PCA_feature_33,-0.8630986680178035
PCA_feature_60,-0.23052494890952294
PCA_feature_129,0.0
PCA_feature_138,0.0
PCA_feature_147,0.0
PCA_feature_148,0.0
PCA_feature_150,0.0
PCA_feature_159,0.0
PCA_feature_160,0.0
PCA_feature_161,0.0
PCA_feature_167,0.0
