,Coef
PCA_feature_88,-0.045646577202852145
PCA_feature_11,-0.08548373708150514
PCA_feature_17,-0.01968751091083787
PCA_feature_137,8.170882671819174e-14
PCA_feature_37,-0.08043844718883603
PCA_feature_3,0.08966357403815728
PCA_feature_167,1.6182532729608277e-14
PCA_feature_130,1.866357235047165e-15
PCA_feature_15,0.0822323335552575
PCA_feature_89,0.15122038484681333
PCA_feature_142,-4.309206782368867e-14
PCA_feature_138,3.895768480021917e-17
PCA_feature_18,0.14380908787577495
PCA_feature_13,0.1373576773333518
PCA_feature_117,-0.22358577855683495
PCA_feature_97,-0.16797085790381094
