,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,1.0000
balance_train_Cutoff,0.6600
balance_train_Acc,1.0000
balance_train_MCC,1.0000
balance_train_Sen,1.0000
balance_train_Spe,1.0000
balance_train_PPV,1.0000
balance_train_NPV,1.0000
balance_train_Youden Index,1.0000
balance_train_AUC,1.0000
balance_train_95% CIs,[1.0000-1.0000]
balance_train_Std,0.0000
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,1.0000
train_Cutoff,0.6600
train_Acc,1.0000
train_MCC,1.0000
train_Sen,1.0000
train_Spe,1.0000
train_PPV,1.0000
train_NPV,1.0000
train_Youden Index,1.0000
train_AUC,1.0000
train_95% CIs,[1.0000-1.0000]
train_Std,0.0000
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5878
test_Cutoff,0.3900
test_Acc,0.7273
test_MCC,0.3655
test_Sen,0.4737
test_Spe,0.8611
test_PPV,0.6429
test_NPV,0.7561
test_Youden Index,0.3348
test_AUC,0.6915
test_95% CIs,[0.5422-0.8409]
test_Std,0.0762
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,1.0000
cv_train_Cutoff,0.6250
cv_train_Acc,1.0000
cv_train_MCC,1.0000
cv_train_Sen,1.0000
cv_train_Spe,1.0000
cv_train_PPV,1.0000
cv_train_NPV,1.0000
cv_train_Youden Index,1.0000
cv_train_AUC,1.0000
cv_train_95% CIs,[1.0000-1.0000]
cv_train_Std,0.0000
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5967
cv_val_Cutoff,0.2900
cv_val_Acc,0.6929
cv_val_MCC,0.3997
cv_val_Sen,0.7674
cv_val_Spe,0.6548
cv_val_PPV,0.5323
cv_val_NPV,0.8462
cv_val_Youden Index,0.4222
cv_val_AUC,0.7252
cv_val_95% CIs,[0.6306-0.8199]
cv_val_Std,0.0483
