,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8989
balance_train_Cutoff,0.4242
balance_train_Acc,0.9226
balance_train_MCC,0.8482
balance_train_Sen,0.9643
balance_train_Spe,0.8810
balance_train_PPV,0.8901
balance_train_NPV,0.9610
balance_train_Youden Index,0.8452
balance_train_AUC,0.9422
balance_train_95% CIs,[0.9047-0.9797]
balance_train_Std,0.0191
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8309
train_Cutoff,0.4242
train_Acc,0.8976
train_MCC,0.7857
train_Sen,0.9302
train_Spe,0.8810
train_PPV,0.8000
train_NPV,0.9610
train_Youden Index,0.8112
train_AUC,0.9286
train_95% CIs,[0.8771-0.9801]
train_Std,0.0263
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5875
test_Cutoff,0.2913
test_Acc,0.7818
test_MCC,0.5868
test_Sen,0.8947
test_Spe,0.7222
test_PPV,0.6296
test_NPV,0.9286
test_Youden Index,0.6170
test_AUC,0.8056
test_95% CIs,[0.6855-0.9256]
test_Std,0.0612
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9715
cv_train_Cutoff,0.4612
cv_train_Acc,0.9464
cv_train_MCC,0.8948
cv_train_Sen,0.9792
cv_train_Spe,0.9137
cv_train_PPV,0.9190
cv_train_NPV,0.9777
cv_train_Youden Index,0.8929
cv_train_AUC,0.9765
cv_train_95% CIs,[0.9660-0.9869]
cv_train_Std,0.0053
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6699
cv_val_Cutoff,0.4440
cv_val_Acc,0.8425
cv_val_MCC,0.6484
cv_val_Sen,0.7674
cv_val_Spe,0.8810
cv_val_PPV,0.7674
cv_val_NPV,0.8810
cv_val_Youden Index,0.6484
cv_val_AUC,0.8325
cv_val_95% CIs,[0.7489-0.9161]
cv_val_Std,0.0426
