,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8237
balance_train_Cutoff,0.5597
balance_train_Acc,0.7917
balance_train_MCC,0.5904
balance_train_Sen,0.7143
balance_train_Spe,0.8690
balance_train_PPV,0.8451
balance_train_NPV,0.7526
balance_train_Youden Index,0.5833
balance_train_AUC,0.8591
balance_train_95% CIs,[0.8031-0.9151]
balance_train_Std,0.0286
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7036
train_Cutoff,0.5597
train_Acc,0.8268
train_MCC,0.6132
train_Sen,0.7442
train_Spe,0.8690
train_PPV,0.7442
train_NPV,0.8690
train_Youden Index,0.6132
train_AUC,0.8618
train_95% CIs,[0.7983-0.9254]
train_Std,0.0324
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5789
test_Cutoff,0.3672
test_Acc,0.7818
test_MCC,0.6113
test_Sen,0.9474
test_Spe,0.6944
test_PPV,0.6207
test_NPV,0.9615
test_Youden Index,0.6418
test_AUC,0.8129
test_95% CIs,[0.7014-0.9243]
test_Std,0.0569
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8962
cv_train_Cutoff,0.5851
cv_train_Acc,0.8378
cv_train_MCC,0.6757
cv_train_Sen,0.8304
cv_train_Spe,0.8452
cv_train_PPV,0.8429
cv_train_NPV,0.8328
cv_train_Youden Index,0.6756
cv_train_AUC,0.8952
cv_train_95% CIs,[0.8708-0.9196]
cv_train_Std,0.0125
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7850
cv_val_Cutoff,0.5991
cv_val_Acc,0.8031
cv_val_MCC,0.5686
cv_val_Sen,0.7442
cv_val_Spe,0.8333
cv_val_PPV,0.6957
cv_val_NPV,0.8642
cv_val_Youden Index,0.5775
cv_val_AUC,0.8472
cv_val_95% CIs,[0.7676-0.9268]
cv_val_Std,0.0406
