,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7503
balance_train_Cutoff,0.4132
balance_train_Acc,0.7976
balance_train_MCC,0.5995
balance_train_Sen,0.8571
balance_train_Spe,0.7381
balance_train_PPV,0.7660
balance_train_NPV,0.8378
balance_train_Youden Index,0.5952
balance_train_AUC,0.8399
balance_train_95% CIs,[0.7768-0.9029]
balance_train_Std,0.0321
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5927
train_Cutoff,0.4132
train_Acc,0.7717
train_MCC,0.5466
train_Sen,0.8372
train_Spe,0.7381
train_PPV,0.6207
train_NPV,0.8986
train_Youden Index,0.5753
train_AUC,0.8259
train_95% CIs,[0.7547-0.8970]
train_Std,0.0363
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7331
test_Cutoff,0.5667
test_Acc,0.8364
test_MCC,0.6341
test_Sen,0.7368
test_Spe,0.8889
test_PPV,0.7778
test_NPV,0.8649
test_Youden Index,0.6257
test_AUC,0.8743
test_95% CIs,[0.7803-0.9682]
test_Std,0.0479
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8225
cv_train_Cutoff,0.4416
cv_train_Acc,0.8199
cv_train_MCC,0.6474
cv_train_Sen,0.8958
cv_train_Spe,0.7440
cv_train_PPV,0.7778
cv_train_NPV,0.8772
cv_train_Youden Index,0.6399
cv_train_AUC,0.8705
cv_train_95% CIs,[0.8431-0.8978]
cv_train_Std,0.0140
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6769
cv_val_Cutoff,0.4392
cv_val_Acc,0.8189
cv_val_MCC,0.6561
cv_val_Sen,0.9302
cv_val_Spe,0.7619
cv_val_PPV,0.6667
cv_val_NPV,0.9552
cv_val_Youden Index,0.6921
cv_val_AUC,0.8668
cv_val_95% CIs,[0.8003-0.9334]
cv_val_Std,0.0339
