,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9526
balance_train_Cutoff,0.6207
balance_train_Acc,0.9167
balance_train_MCC,0.8343
balance_train_Sen,0.9405
balance_train_Spe,0.8929
balance_train_PPV,0.8977
balance_train_NPV,0.9375
balance_train_Youden Index,0.8333
balance_train_AUC,0.9578
balance_train_95% CIs,[0.9291-0.9864]
balance_train_Std,0.0146
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8987
train_Cutoff,0.7081
train_Acc,0.9055
train_MCC,0.7919
train_Sen,0.8837
train_Spe,0.9167
train_PPV,0.8444
train_NPV,0.9390
train_Youden Index,0.8004
train_AUC,0.9502
train_95% CIs,[0.9142-0.9861]
train_Std,0.0183
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4944
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4868
test_95% CIs,[0.3449-0.6288]
test_Std,0.0724
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9758
cv_train_Cutoff,0.6149
cv_train_Acc,0.9464
cv_train_MCC,0.8929
cv_train_Sen,0.9524
cv_train_Spe,0.9405
cv_train_PPV,0.9412
cv_train_NPV,0.9518
cv_train_Youden Index,0.8929
cv_train_AUC,0.9819
cv_train_95% CIs,[0.9725-0.9913]
cv_train_Std,0.0048
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5481
cv_val_Cutoff,1.0000
cv_val_Acc,0.5276
cv_val_MCC,0.0772
cv_val_Sen,0.5814
cv_val_Spe,0.5000
cv_val_PPV,0.3731
cv_val_NPV,0.7000
cv_val_Youden Index,0.0814
cv_val_AUC,0.5407
cv_val_95% CIs,[0.4487-0.6327]
cv_val_Std,0.0469
