,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9160
balance_train_Cutoff,0.6364
balance_train_Acc,0.8869
balance_train_MCC,0.7743
balance_train_Sen,0.8690
balance_train_Spe,0.9048
balance_train_PPV,0.9012
balance_train_NPV,0.8736
balance_train_Youden Index,0.7738
balance_train_AUC,0.9287
balance_train_95% CIs,[0.8902-0.9672]
balance_train_Std,0.0196
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8486
train_Cutoff,0.6364
train_Acc,0.8819
train_MCC,0.7379
train_Sen,0.8372
train_Spe,0.9048
train_PPV,0.8182
train_NPV,0.9157
train_Youden Index,0.7420
train_AUC,0.9241
train_95% CIs,[0.8787-0.9695]
train_Std,0.0232
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5153
test_Cutoff,1.0000
test_Acc,0.5455
test_MCC,0.0547
test_Sen,0.4737
test_Spe,0.5833
test_PPV,0.3750
test_NPV,0.6774
test_Youden Index,0.0570
test_AUC,0.5285
test_95% CIs,[0.3872-0.6698]
test_Std,0.0721
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9276
cv_train_Cutoff,0.6140
cv_train_Acc,0.8943
cv_train_MCC,0.7890
cv_train_Sen,0.8810
cv_train_Spe,0.9077
cv_train_PPV,0.9052
cv_train_NPV,0.8841
cv_train_Youden Index,0.7887
cv_train_AUC,0.9387
cv_train_95% CIs,[0.9196-0.9578]
cv_train_Std,0.0097
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4466
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4536
cv_val_95% CIs,[0.3622-0.5450]
cv_val_Std,0.0466
