,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9171
balance_train_Cutoff,0.6556
balance_train_Acc,0.8988
balance_train_MCC,0.7977
balance_train_Sen,0.9048
balance_train_Spe,0.8929
balance_train_PPV,0.8941
balance_train_NPV,0.9036
balance_train_Youden Index,0.7976
balance_train_AUC,0.9168
balance_train_95% CIs,[0.8723-0.9613]
balance_train_Std,0.0227
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8589
train_Cutoff,0.6556
train_Acc,0.8898
train_MCC,0.7611
train_Sen,0.8837
train_Spe,0.8929
train_PPV,0.8085
train_NPV,0.9375
train_Youden Index,0.7766
train_AUC,0.9100
train_95% CIs,[0.8530-0.9670]
train_Std,0.0291
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8804
test_Cutoff,0.7061
test_Acc,0.8909
test_MCC,0.7571
test_Sen,0.7368
test_Spe,0.9722
test_PPV,0.9333
test_NPV,0.8750
test_Youden Index,0.7091
test_AUC,0.9152
test_95% CIs,[0.8387-0.9917]
test_Std,0.0390
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9274
cv_train_Cutoff,0.6303
cv_train_Acc,0.8690
cv_train_MCC,0.7384
cv_train_Sen,0.8542
cv_train_Spe,0.8839
cv_train_PPV,0.8804
cv_train_NPV,0.8584
cv_train_Youden Index,0.7381
cv_train_AUC,0.9228
cv_train_95% CIs,[0.9025-0.9430]
cv_train_Std,0.0103
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7533
cv_val_Cutoff,0.8134
cv_val_Acc,0.8504
cv_val_MCC,0.6576
cv_val_Sen,0.6977
cv_val_Spe,0.9286
cv_val_PPV,0.8333
cv_val_NPV,0.8571
cv_val_Youden Index,0.6262
cv_val_AUC,0.8131
cv_val_95% CIs,[0.7169-0.9093]
cv_val_Std,0.0491
