,Coef
PCA_feature_2,-0.6959726165931586
PCA_feature_10,-0.4498954070920419
PCA_feature_11,-0.6748927424292361
PCA_feature_13,-0.9080671323392211
PCA_feature_14,-1.1680118896211003
PCA_feature_16,0.4718180292459335
PCA_feature_20,-1.2762795548758974
PCA_feature_25,1.0680254274190455
PCA_feature_33,-1.1022957277029586
PCA_feature_60,-0.8735869615729835
PCA_feature_129,9.801768225355954e-15
PCA_feature_147,-4.9404392692393705e-15
PCA_feature_148,-4.678150260777933e-15
PCA_feature_150,-6.987562300795413e-15
PCA_feature_159,-1.0725557825926657e-15
PCA_feature_160,1.8647997105715923e-15
PCA_feature_161,2.0159958860864413e-16
PCA_feature_167,1.193167026446522e-15
