,label,PCA_feature_2,PCA_feature_14,PCA_feature_150
1,1.0,-4.6052184687565125,0.1269469915651668,-3.625572064791527e-16
2,1.0,-4.480450374651669,1.0373864969131075,-1.214306433183765e-16
2,0.0,0.9626202212005489,0.2204641127157782,-3.469446951953614e-17
3,0.0,0.7149419220625326,0.03443521924832517,2.47198095326695e-16
4,0.0,-0.32345898158569286,-0.2581477638742542,1.6393136847980827e-16
5,0.0,1.62718882318057,-0.32482304167132686,2.8362728832220796e-16
5,1.0,-1.5942384344162133,-0.25395758507522903,5.898059818321144e-17
7,0.0,0.23115796550844425,0.10165218168653914,2.636779683484747e-16
7,1.0,-0.7789744119904478,-0.12053300486379842,1.3877787807814457e-17
8,1.0,-0.20380204211282232,-0.2196555971641439,9.367506770274758e-17
9,0.0,5.544455236248869,0.5715417050811012,-1.5959455978986625e-16
10,1.0,1.2447264568798149,-0.9341690556370712,-2.220446049250313e-16
11,1.0,0.1809925109640407,-0.49457639969069683,1.1882855810441129e-16
11,0.0,4.183979238323507,1.2014479231570354,-1.3877787807814457e-16
12,1.0,1.8731441696749336,-0.358218241225184,1.214306433183765e-17
13,0.0,2.7709088573651406,-0.6028072520624208,-1.8388068845354155e-16
13,1.0,-0.05269255231957361,-1.0284257389383498,-1.734723475976807e-17
16,1.0,0.6243642119290396,-1.045421725087574,-1.2836953722228372e-16
16,0.0,0.898904053466962,0.2805418963968743,2.229119666630197e-16
17,1.0,-1.845683555933669,0.4397709063728723,-4.336808689942018e-17
17,0.0,-1.0796895583547086,-0.893996606869264,2.3245294578089215e-16
18,1.0,-1.859027036038269,-0.062028913724108896,2.6020852139652106e-17
18,0.0,-1.3228061117491239,0.1453844882634767,0.0
19,1.0,-2.016409657068404,0.15156333754167356,5.204170427930421e-17
19,0.0,3.567551603698655,1.1166585988733837,3.2959746043559335e-17
20,0.0,0.37605737600273575,0.9447267777192374,2.914335439641036e-16
20,1.0,-0.5680045537097216,0.058881795293742795,-3.122502256758253e-17
21,0.0,2.9048589899775985,0.5842610531410523,2.0816681711721685e-16
21,1.0,5.132915249496049,-1.0956840385236188,-8.673617379884035e-17
22,0.0,5.312152024223375,0.27623182984816314,-1.2923689896027213e-16
22,1.0,-1.2963227755230022,0.17806520582675378,-8.326672684688674e-17
23,1.0,-2.575769421154228,0.2430854729195203,-6.931101200792489e-17
23,0.0,-0.3631990493643875,0.2508084021707179,1.0018028073766061e-16
24,0.0,4.512703036674612,-0.14291585264761003,9.974659986866641e-17
24,1.0,-2.643113964971724,0.03041641601148068,2.5153490401663703e-17
25,0.0,0.3318777704552622,-0.418629002361994,2.7755575615628914e-16
27,0.0,2.408488163976055,1.1445211723245934,2.480654570646834e-16
27,1.0,-2.3786835997246696,-0.8697352504411551,2.1196152472091612e-16
28,0.0,1.7405027972976859,1.06459639256239,-4.85722573273506e-17
28,1.0,-1.5002218144058395,0.15572785442493353,-4.85722573273506e-17
29,1.0,-1.272071910450281,0.08887795282538424,-2.0816681711721685e-17
29,0.0,2.6912112714676826,0.31634514435186467,1.1102230246251565e-16
30,0.0,4.986247117638655,0.3186340314364745,-7.806255641895632e-17
31,1.0,-2.2312171553231526,-0.3372608795539389,-2.706168622523819e-16
32,1.0,-0.40033203338814,0.3642073712771309,-4.597017211338539e-17
33,1.0,-1.0277134168732185,0.05124889667998025,-9.020562075079397e-17
34,1.0,-1.259084218854822,-0.626932527890172,1.3444106938820255e-17
34,0.0,0.14726146710922872,-0.3094469737578877,-3.469446951953614e-18
35,0.0,2.212644810155958,0.6645115354713408,-1.700029006457271e-16
35,1.0,-1.5027777396860669,0.2414484968430986,-1.0234868508263162e-16
36,0.0,2.9558431101196243,0.9647005119318003,6.678685382510707e-17
37,1.0,-2.8832277388949046,0.49419083288932175,-1.3010426069826053e-17
37,0.0,6.262325089412414,-0.29676106407969477,-2.498001805406602e-16
38,1.0,-1.9816924034325767,-0.5375000128434075,-1.6479873021779667e-17
39,1.0,-2.177634674214134,-0.18391257114543225,-2.498001805406602e-16
39,0.0,1.7933858453326166,0.45898773797915726,1.4224732503009818e-16
40,1.0,-1.1843300907655991,-0.007733260610898036,2.710505431213761e-17
41,0.0,2.2443121842992992,-0.22451245811248088,-4.9873299934333204e-17
41,1.0,-3.483746415411051,-0.5454443004184522,-9.540979117872439e-17
42,1.0,-1.9702804898270734,-0.0670358279429844,-3.642919299551295e-17
42,0.0,-1.5640062397704075,-0.7658459068171419,7.806255641895632e-17
43,1.0,-6.225380006629856,0.7559741636663926,-1.3877787807814457e-16
43,0.0,1.3494498088536302,-0.345221693808234,1.2663481374630692e-16
45,1.0,-3.3578885410885815,0.1305033554093975,-1.0668549377257364e-16
46,0.0,0.2642891753166408,0.13469776456919907,2.654126918244515e-16
47,0.0,-0.07305731801507634,-0.042665363750143195,2.0122792321330962e-16
49,0.0,-1.821674938137098,-0.43071486701685746,-3.157196726277789e-16
50,0.0,2.686272932720585,0.37777153824862486,-1.1058862159352145e-16
50,1.0,-1.702020934487786,-0.597865546600967,6.245004513516506e-17
51,1.0,-2.3294036788167016,-0.8708403070560464,5.0306980803327406e-17
51,0.0,1.852352475012905,0.22512747493183002,3.365363543395006e-16
52,0.0,2.750652685765736,0.7077367685931727,2.463307335887066e-16
53,1.0,2.8305446353357153,0.38130559755449056,-3.469446951953614e-16
53,0.0,4.8395650327211515,0.3698946995291043,3.89011739487799e-16
54,1.0,-1.367942657756898,-0.21292018498403603,-9.974659986866641e-18
54,0.0,0.05025355877830036,0.11037874772360329,-6.938893903907228e-17
55,0.0,1.2067560679883753,-0.5946592309828057,4.5102810375396984e-17
55,1.0,-1.4251880112619286,-0.1902976483854953,-3.0140820395097023e-17
56,1.0,-0.5333068259179556,-0.31149840637398923,-2.740863092043355e-16
56,0.0,0.9432962640416885,0.3596536946703228,-1.3530843112619095e-16
57,1.0,-1.1362373084454664,0.30078872653507654,-1.2533377113932431e-16
58,0.0,-2.5742343303710973,-0.40399110465170074,4.163336342344337e-16
59,1.0,-0.03877152474212875,-0.75672269998793,-1.1449174941446927e-16
61,0.0,-2.63859981981986,0.4551416217857744,1.491862189340054e-16
62,0.0,0.1238788268694864,0.08947102280286312,1.43982048506075e-16
62,1.0,-1.0776424832372444,-0.015319950731090808,-1.938553484404082e-16
63,0.0,3.4920425313748735,0.4892184366928408,-1.0061396160665481e-16
65,0.0,3.5238927747165305,0.5385346436314025,-6.158268339717665e-17
67,0.0,-0.81373061828108,0.12865169611592053,1.7694179454963432e-16
68,0.0,0.8115247970217432,-0.20298747686234808,-3.642919299551295e-17
74,0.0,0.1287594270435832,0.43265628302206943,2.9392720896082025e-16
76,0.0,4.636161005813525,0.05268766686430823,-1.5785983631388945e-16
77,0.0,5.3626615663765245,0.2561934149212955,-1.6393136847980827e-16
78,0.0,2.0631694550488464,0.486155595889831,-8.370040771588094e-17
79,0.0,5.3783592816751185,-0.09091346756168138,-2.0816681711721685e-16
80,0.0,0.568335698364512,0.36049809372558556,1.0234868508263162e-16
81,0.0,0.1996431312228265,-0.17268900522147898,1.734723475976807e-18
82,0.0,2.674848156120001,0.7420541179371456,-2.949029909160572e-17
83,0.0,-0.5465851591364761,-0.6765590157490307,2.5500435096859064e-16
85,0.0,-1.8026959435018952,0.2368129194098408,-3.2959746043559335e-17
87,0.0,6.3155233797790284,-0.7439870372742736,9.020562075079397e-17
88,0.0,1.3970700754305887,0.041474581148493804,-4.163336342344337e-17
91,0.0,4.552557059534963,0.8923212290987724,-2.0816681711721685e-17
92,0.0,-1.0466926119436069,-0.20548175868385649,7.28583859910259e-17
93,0.0,-1.574684556163503,-1.0988510220262806,5.850354922731782e-16
95,0.0,2.504080331209111,0.050233892007389286,1.2663481374630692e-16
96,0.0,-0.768419052170008,0.1865890131956843,-2.42861286636753e-16
97,0.0,-1.3912166019187195,-0.01922943025873114,2.1684043449710089e-16
98,0.0,-3.610441544406949,-0.5871332877205796,-9.020562075079397e-17
99,0.0,4.238926173017748,0.38510356651639066,-1.6046192152785466e-16
100,0.0,-0.04903897460306157,-0.47618423987206787,9.84455572616838e-17
101,0.0,0.5639018827523223,0.3701036324239162,2.3592239273284576e-16
102,0.0,4.660011804984351,-1.5066437094361482,1.3877787807814457e-16
103,0.0,2.52113668864295,-0.07706397499553336,-1.1102230246251565e-16
104,0.0,-0.4592300087024288,0.2853927076952097,8.673617379884035e-18
105,0.0,1.3647682416264995,0.266739958201505,-1.3183898417423734e-16
107,0.0,0.9152348611389073,-0.17838047989538786,-3.8163916471489756e-17
108,0.0,-1.580252990062066,1.1739482370050378,6.288372600415926e-17
109,0.0,0.4874969255901096,0.18836759906274814,-2.0816681711721685e-17
111,0.0,0.02907869202672214,0.7858942078475475,4.206704429243757e-16
112,0.0,1.39460656164491,-0.0010285449077004488,6.591949208711867e-17
113,0.0,1.0249114329378965,0.7875407332311165,-1.734723475976807e-17
114,0.0,-2.179575223250424,1.7883745891749931,2.8406096919120216e-17
116,0.0,0.29963890267071147,0.9856696265553423,-1.739060284666749e-16
117,0.0,-0.6166753026628167,0.19317307542521356,-2.636779683484747e-16
118,0.0,2.043162824675211,0.42399730318607015,-1.3877787807814457e-16
119,0.0,1.6339835905298652,-0.3358820861702667,1.4224732503009818e-16
