,label,PCA_feature_2,PCA_feature_14,PCA_feature_150
1,1.0,-4.6052184687565125,0.1269469915651668,-3.625572064791527e-16
1,1.0,-4.6052184687565125,0.1269469915651668,-3.625572064791527e-16
1,1.0,-4.6052184687565125,0.1269469915651668,-3.625572064791527e-16
2,0.0,0.9626202212005489,0.2204641127157782,-3.469446951953614e-17
2,1.0,-4.480450374651669,1.0373864969131075,-1.214306433183765e-16
2,1.0,-4.480450374651669,1.0373864969131075,-1.214306433183765e-16
2,1.0,-4.480450374651669,1.0373864969131075,-1.214306433183765e-16
3,0.0,0.7149419220625326,0.03443521924832517,2.47198095326695e-16
4,0.0,-0.32345898158569286,-0.2581477638742542,1.6393136847980827e-16
5,0.0,1.62718882318057,-0.32482304167132686,2.8362728832220796e-16
5,1.0,-1.594238434416213,-0.25395758507522903,4.5102810375396984e-17
7,1.0,-0.7789744119904478,-0.12053300486379842,1.3877787807814457e-17
7,1.0,-0.7789744119904478,-0.12053300486379842,1.3877787807814457e-17
7,1.0,-0.7789744119904478,-0.12053300486379842,1.3877787807814457e-17
7,0.0,0.23115796550844425,0.10165218168653914,2.636779683484747e-16
8,1.0,-0.20380204211282232,-0.2196555971641439,9.367506770274758e-17
9,0.0,5.544455236248869,0.5715417050811012,-3.2959746043559335e-17
10,1.0,1.2447264568798149,-0.9341690556370712,-2.220446049250313e-16
10,1.0,1.2447264568798149,-0.9341690556370712,-2.2898349882893854e-16
11,0.0,4.183979238323506,1.2014479231570354,-5.204170427930421e-18
11,1.0,0.1809925109640407,-0.49457639969069683,1.1882855810441129e-16
11,1.0,0.1809925109640407,-0.49457639969069683,1.1882855810441129e-16
12,1.0,1.8731441696749336,-0.358218241225184,1.214306433183765e-17
13,1.0,-0.05269255231957361,-1.0284257389383498,-1.734723475976807e-17
13,1.0,-0.05269255231957361,-1.0284257389383498,-1.734723475976807e-17
13,0.0,2.7709088573651406,-0.6028072520624208,-1.8388068845354155e-16
16,1.0,0.6243642119290396,-1.045421725087574,-1.2836953722228372e-16
16,1.0,0.6243642119290396,-1.045421725087574,-1.2836953722228372e-16
16,1.0,0.6243642119290396,-1.045421725087574,-1.2836953722228372e-16
16,0.0,0.898904053466962,0.2805418963968743,2.229119666630197e-16
16,1.0,0.6243642119290396,-1.045421725087574,-1.2836953722228372e-16
17,1.0,-1.845683555933669,0.4397709063728723,-4.336808689942018e-17
17,0.0,-1.0796895583547093,-0.893996606869264,2.185751579730777e-16
18,0.0,-1.3228061117491239,0.1453844882634767,0.0
18,1.0,-1.8590270360382681,-0.062028913724108896,6.5052130349130266e-18
19,1.0,-2.016409657068404,0.15156333754167356,5.204170427930421e-17
19,0.0,3.567551603698655,1.1166585988733837,3.2959746043559335e-17
19,1.0,-2.016409657068404,0.15156333754167356,1.0408340855860843e-17
20,0.0,0.37605737600273575,0.9447267777192374,2.914335439641036e-16
20,1.0,-0.5680045537097216,0.058881795293742795,-3.122502256758253e-17
20,1.0,-0.5680045537097216,0.058881795293742795,-3.122502256758253e-17
21,0.0,2.9048589899775985,0.5842610531410523,8.326672684688674e-17
21,1.0,5.132915249496049,-1.0956840385236188,-8.673617379884035e-17
21,1.0,5.132915249496049,-1.0956840385236188,-8.673617379884035e-17
22,1.0,-1.2963227755230022,0.17806520582675378,-8.326672684688674e-17
22,0.0,5.312152024223375,0.27623182984816314,-1.2923689896027213e-16
22,1.0,-1.2963227755230022,0.17806520582675378,-8.326672684688674e-17
23,0.0,-0.3631990493643875,0.2508084021707179,9.8879238130678e-17
23,1.0,-2.575769421154228,0.2430854729195203,-6.931101200792489e-17
23,1.0,-2.575769421154228,0.2430854729195203,-6.931101200792489e-17
24,1.0,-2.6431139649717244,0.03041641601148068,3.642919299551295e-17
24,0.0,4.512703036674612,-0.14291585264761003,9.974659986866641e-17
24,1.0,-2.643113964971724,0.03041641601148068,2.5153490401663703e-17
25,0.0,0.3318777704552622,-0.418629002361994,2.7755575615628914e-16
27,1.0,-2.3786835997246696,-0.8697352504411551,2.1196152472091612e-16
27,1.0,-2.3786835997246696,-0.8697352504411551,2.1196152472091612e-16
27,0.0,2.408488163976055,1.1445211723245934,2.480654570646834e-16
28,1.0,-1.5002218144058395,0.15572785442493353,-4.85722573273506e-17
28,1.0,-1.5002218144058395,0.15572785442493353,8.153200337090993e-17
28,0.0,1.7405027972976859,1.06459639256239,-4.85722573273506e-17
28,1.0,-1.5002218144058395,0.15572785442493353,8.153200337090993e-17
28,1.0,-1.5002218144058395,0.15572785442493353,-4.85722573273506e-17
29,0.0,2.691211271467683,0.31634514435186467,1.960237527853792e-16
29,1.0,-1.272071910450281,0.08887795282538424,-2.0816681711721685e-17
29,1.0,-1.272071910450281,0.08887795282538424,-2.0816681711721685e-17
30,0.0,4.986247117638655,0.3186340314364745,-7.806255641895632e-17
31,1.0,-2.231217155323152,-0.3372608795539389,-2.7755575615628914e-16
31,1.0,-2.231217155323152,-0.3372608795539389,-2.7755575615628914e-16
32,1.0,-0.40033203338814,0.3642073712771309,-4.597017211338539e-17
33,1.0,-1.0277134168732185,0.05124889667998025,-9.020562075079397e-17
33,1.0,-1.0277134168732185,0.05124889667998025,-9.020562075079397e-17
33,1.0,-1.0277134168732185,0.05124889667998025,-9.020562075079397e-17
34,1.0,-1.259084218854822,-0.626932527890172,1.3444106938820255e-17
34,1.0,-1.259084218854822,-0.626932527890172,1.3444106938820255e-17
34,1.0,-1.259084218854822,-0.626932527890172,1.3444106938820255e-17
34,1.0,-1.259084218854822,-0.626932527890172,1.3444106938820255e-17
34,0.0,0.14726146710922872,-0.3094469737578877,-3.469446951953614e-18
34,1.0,-1.259084218854822,-0.626932527890172,1.3444106938820255e-17
35,0.0,2.212644810155958,0.6645115354713408,-1.8561541192951836e-16
35,1.0,-1.5027777396860669,0.2414484968430986,-1.0234868508263162e-16
35,1.0,-1.5027777396860669,0.2414484968430986,-1.0234868508263162e-16
36,0.0,2.9558431101196243,0.9647005119318003,6.678685382510707e-17
