,Coef
PCA_feature_112,0.022987106140480135
PCA_feature_114,-0.1274865408560553
PCA_feature_14,-1.0557868739608414
PCA_feature_107,0.16815205024575225
PCA_feature_110,0.09323515920586245
PCA_feature_7,0.2042336859111405
PCA_feature_132,-4.076577913354231e-15
PCA_feature_13,-1.280711880082702
PCA_feature_108,-0.07962756330946236
PCA_feature_89,-0.3427597497467669
PCA_feature_16,0.7209856851357306
PCA_feature_36,1.301507373477503
PCA_feature_74,0.313628546250877
PCA_feature_93,0.2664602001218843
PCA_feature_6,-0.010223733155096726
PCA_feature_34,0.6944211553369946
