,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6842
balance_train_Cutoff,0.5253
balance_train_Acc,0.7798
balance_train_MCC,0.5615
balance_train_Sen,0.7381
balance_train_Spe,0.8214
balance_train_PPV,0.8052
balance_train_NPV,0.7582
balance_train_Youden Index,0.5595
balance_train_AUC,0.7659
balance_train_95% CIs,[0.6903-0.8414]
balance_train_Std,0.0385
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5266
train_Cutoff,0.5253
train_Acc,0.7874
train_MCC,0.5340
train_Sen,0.7209
train_Spe,0.8214
train_PPV,0.6739
train_NPV,0.8519
train_Youden Index,0.5424
train_AUC,0.7614
train_95% CIs,[0.6726-0.8501]
train_Std,0.0453
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7064
test_Cutoff,0.4692
test_Acc,0.8182
test_MCC,0.6422
test_Sen,0.8947
test_Spe,0.7778
test_PPV,0.6800
test_NPV,0.9333
test_Youden Index,0.6725
test_AUC,0.8787
test_95% CIs,[0.7863-0.9710]
test_Std,0.0471
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8493
cv_train_Cutoff,0.4587
cv_train_Acc,0.8080
cv_train_MCC,0.6233
cv_train_Sen,0.8839
cv_train_Spe,0.7321
cv_train_PPV,0.7674
cv_train_NPV,0.8632
cv_train_Youden Index,0.6161
cv_train_AUC,0.8666
cv_train_95% CIs,[0.8380-0.8951]
cv_train_Std,0.0146
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6630
cv_val_Cutoff,0.4475
cv_val_Acc,0.7323
cv_val_MCC,0.4405
cv_val_Sen,0.7209
cv_val_Spe,0.7381
cv_val_PPV,0.5849
cv_val_NPV,0.8378
cv_val_Youden Index,0.4590
cv_val_AUC,0.8020
cv_val_95% CIs,[0.7257-0.8784]
cv_val_Std,0.0390
