,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6748
balance_train_Cutoff,0.4269
balance_train_Acc,0.7262
balance_train_MCC,0.4843
balance_train_Sen,0.9048
balance_train_Spe,0.5476
balance_train_PPV,0.6667
balance_train_NPV,0.8519
balance_train_Youden Index,0.4524
balance_train_AUC,0.7450
balance_train_95% CIs,[0.6692-0.8209]
balance_train_Std,0.0387
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5205
train_Cutoff,0.4269
train_Acc,0.6614
train_MCC,0.4164
train_Sen,0.8837
train_Spe,0.5476
train_PPV,0.5000
train_NPV,0.9020
train_Youden Index,0.4313
train_AUC,0.7345
train_95% CIs,[0.6483-0.8207]
train_Std,0.0440
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5183
test_Cutoff,0.7169
test_Acc,0.7455
test_MCC,0.4015
test_Sen,0.4211
test_Spe,0.9167
test_PPV,0.7273
test_NPV,0.7500
test_Youden Index,0.3377
test_AUC,0.6827
test_95% CIs,[0.5336-0.8319]
test_Std,0.0761
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6674
cv_train_Cutoff,0.5800
cv_train_Acc,0.6682
cv_train_MCC,0.3379
cv_train_Sen,0.7173
cv_train_Spe,0.6190
cv_train_PPV,0.6531
cv_train_NPV,0.6865
cv_train_Youden Index,0.3363
cv_train_AUC,0.6983
cv_train_95% CIs,[0.6588-0.7378]
cv_train_Std,0.0201
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3420
cv_val_Cutoff,0.0311
cv_val_Acc,0.5118
cv_val_MCC,0.1363
cv_val_Sen,0.7442
cv_val_Spe,0.3929
cv_val_PPV,0.3855
cv_val_NPV,0.7500
cv_val_Youden Index,0.1370
cv_val_AUC,0.5185
cv_val_95% CIs,[0.4113-0.6257]
cv_val_Std,0.0547
