,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9993
balance_train_Cutoff,0.5027
balance_train_Acc,0.9881
balance_train_MCC,0.9762
balance_train_Sen,0.9881
balance_train_Spe,0.9881
balance_train_PPV,0.9881
balance_train_NPV,0.9881
balance_train_Youden Index,0.9762
balance_train_AUC,0.9993
balance_train_95% CIs,[0.9980-1.0000]
balance_train_Std,0.0007
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9974
train_Cutoff,0.5027
train_Acc,0.9843
train_MCC,0.9648
train_Sen,0.9767
train_Spe,0.9881
train_PPV,0.9767
train_NPV,0.9881
train_Youden Index,0.9648
train_AUC,0.9986
train_95% CIs,[0.9961-1.0000]
train_Std,0.0013
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3746
test_Cutoff,0.4808
test_Acc,0.6182
test_MCC,0.1873
test_Sen,0.5263
test_Spe,0.6667
test_PPV,0.4545
test_NPV,0.7273
test_Youden Index,0.1930
test_AUC,0.5687
test_95% CIs,[0.4075-0.7299]
test_Std,0.0822
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,1.0000
cv_train_Cutoff,0.5076
cv_train_Acc,1.0000
cv_train_MCC,1.0000
cv_train_Sen,1.0000
cv_train_Spe,1.0000
cv_train_PPV,1.0000
cv_train_NPV,1.0000
cv_train_Youden Index,1.0000
cv_train_AUC,1.0000
cv_train_95% CIs,[1.0000-1.0000]
cv_train_Std,0.0000
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4576
cv_val_Cutoff,0.4267
cv_val_Acc,0.5984
cv_val_MCC,0.2442
cv_val_Sen,0.7209
cv_val_Spe,0.5357
cv_val_PPV,0.4429
cv_val_NPV,0.7895
cv_val_Youden Index,0.2566
cv_val_AUC,0.6235
cv_val_95% CIs,[0.5213-0.7257]
cv_val_Std,0.0521
