,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.4998
balance_train_Cutoff,0.5043
balance_train_Acc,0.5476
balance_train_MCC,0.0987
balance_train_Sen,0.4167
balance_train_Spe,0.6786
balance_train_PPV,0.5645
balance_train_NPV,0.5377
balance_train_Youden Index,0.0952
balance_train_AUC,0.5058
balance_train_95% CIs,[0.4175-0.5941]
balance_train_Std,0.0451
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3647
train_Cutoff,0.5023
train_Acc,0.5827
train_MCC,0.0943
train_Sen,0.4419
train_Spe,0.6548
train_PPV,0.3958
train_NPV,0.6962
train_Youden Index,0.0966
train_AUC,0.5066
train_95% CIs,[0.3987-0.6146]
train_Std,0.0551
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.2829
test_Cutoff,0.4898
test_Acc,0.4727
test_MCC,0.0453
test_Sen,0.6842
test_Spe,0.3611
test_PPV,0.3611
test_NPV,0.6842
test_Youden Index,0.0453
test_AUC,0.4211
test_95% CIs,[0.2667-0.5754]
test_Std,0.0787
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6431
cv_train_Cutoff,0.4922
cv_train_Acc,0.6057
cv_train_MCC,0.2358
cv_train_Sen,0.8274
cv_train_Spe,0.3839
cv_train_PPV,0.5732
cv_train_NPV,0.6898
cv_train_Youden Index,0.2113
cv_train_AUC,0.6360
cv_train_95% CIs,[0.5945-0.6775]
cv_train_Std,0.0212
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3375
cv_val_Cutoff,0.2677
cv_val_Acc,0.4331
cv_val_MCC,0.1476
cv_val_Sen,0.9302
cv_val_Spe,0.1786
cv_val_PPV,0.3670
cv_val_NPV,0.8333
cv_val_Youden Index,0.1088
cv_val_AUC,0.5133
cv_val_95% CIs,[0.4078-0.6188]
cv_val_Std,0.0538
