,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9263
balance_train_Cutoff,0.4995
balance_train_Acc,0.8690
balance_train_MCC,0.7457
balance_train_Sen,0.9405
balance_train_Spe,0.7976
balance_train_PPV,0.8229
balance_train_NPV,0.9306
balance_train_Youden Index,0.7381
balance_train_AUC,0.9311
balance_train_95% CIs,[0.8950-0.9671]
balance_train_Std,0.0184
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8462
train_Cutoff,0.4995
train_Acc,0.8425
train_MCC,0.6925
train_Sen,0.9302
train_Spe,0.7976
train_PPV,0.7018
train_NPV,0.9571
train_Youden Index,0.7279
train_AUC,0.9160
train_95% CIs,[0.8693-0.9626]
train_Std,0.0238
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3074
test_Cutoff,0.4372
test_Acc,0.5091
test_MCC,0.2242
test_Sen,0.8947
test_Spe,0.3056
test_PPV,0.4048
test_NPV,0.8462
test_Youden Index,0.2003
test_AUC,0.4846
test_95% CIs,[0.3308-0.6385]
test_Std,0.0785
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9840
cv_train_Cutoff,0.5011
cv_train_Acc,0.9286
cv_train_MCC,0.8572
cv_train_Sen,0.9226
cv_train_Spe,0.9345
cv_train_PPV,0.9337
cv_train_NPV,0.9235
cv_train_Youden Index,0.8571
cv_train_AUC,0.9841
cv_train_95% CIs,[0.9776-0.9906]
cv_train_Std,0.0033
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3786
cv_val_Cutoff,0.5207
cv_val_Acc,0.6614
cv_val_MCC,0.1295
cv_val_Sen,0.1860
cv_val_Spe,0.9048
cv_val_PPV,0.5000
cv_val_NPV,0.6847
cv_val_Youden Index,0.0908
cv_val_AUC,0.5251
cv_val_95% CIs,[0.4158-0.6344]
cv_val_Std,0.0558
