,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8734
balance_train_Cutoff,0.4840
balance_train_Acc,0.8393
balance_train_MCC,0.6786
balance_train_Sen,0.8452
balance_train_Spe,0.8333
balance_train_PPV,0.8353
balance_train_NPV,0.8434
balance_train_Youden Index,0.6786
balance_train_AUC,0.8984
balance_train_95% CIs,[0.8510-0.9458]
balance_train_Std,0.0242
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7542
train_Cutoff,0.3859
train_Acc,0.8110
train_MCC,0.6347
train_Sen,0.9070
train_Spe,0.7619
train_PPV,0.6610
train_NPV,0.9412
train_Youden Index,0.6689
train_AUC,0.8887
train_95% CIs,[0.8327-0.9447]
train_Std,0.0286
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7584
test_Cutoff,0.7094
test_Acc,0.7818
test_MCC,0.5070
test_Sen,0.6316
test_Spe,0.8611
test_PPV,0.7059
test_NPV,0.8158
test_Youden Index,0.4927
test_AUC,0.8260
test_95% CIs,[0.7121-0.9399]
test_Std,0.0581
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9040
cv_train_Cutoff,0.4925
cv_train_Acc,0.8690
cv_train_MCC,0.7397
cv_train_Sen,0.9018
cv_train_Spe,0.8363
cv_train_PPV,0.8464
cv_train_NPV,0.8949
cv_train_Youden Index,0.7381
cv_train_AUC,0.9218
cv_train_95% CIs,[0.9010-0.9425]
cv_train_Std,0.0106
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6993
cv_val_Cutoff,0.5355
cv_val_Acc,0.8504
cv_val_MCC,0.6835
cv_val_Sen,0.8605
cv_val_Spe,0.8452
cv_val_PPV,0.7400
cv_val_NPV,0.9221
cv_val_Youden Index,0.7057
cv_val_AUC,0.8823
cv_val_95% CIs,[0.8243-0.9404]
cv_val_Std,0.0296
