,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8230
balance_train_Cutoff,0.3542
balance_train_Acc,0.8274
balance_train_MCC,0.6722
balance_train_Sen,0.9405
balance_train_Spe,0.7143
balance_train_PPV,0.7670
balance_train_NPV,0.9231
balance_train_Youden Index,0.6548
balance_train_AUC,0.8699
balance_train_95% CIs,[0.8142-0.9256]
balance_train_Std,0.0284
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7064
train_Cutoff,0.4183
train_Acc,0.8031
train_MCC,0.6227
train_Sen,0.9070
train_Spe,0.7500
train_PPV,0.6500
train_NPV,0.9403
train_Youden Index,0.6570
train_AUC,0.8738
train_95% CIs,[0.8137-0.9338]
train_Std,0.0306
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5766
test_Cutoff,0.4860
test_Acc,0.8000
test_MCC,0.6141
test_Sen,0.8947
test_Spe,0.7500
test_PPV,0.6538
test_NPV,0.9310
test_Youden Index,0.6447
test_AUC,0.8260
test_95% CIs,[0.7167-0.9353]
test_Std,0.0558
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8991
cv_train_Cutoff,0.4769
cv_train_Acc,0.8586
cv_train_MCC,0.7203
cv_train_Sen,0.9048
cv_train_Spe,0.8125
cv_train_PPV,0.8283
cv_train_NPV,0.8951
cv_train_Youden Index,0.7173
cv_train_AUC,0.9134
cv_train_95% CIs,[0.8908-0.9359]
cv_train_Std,0.0115
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7776
cv_val_Cutoff,0.6369
cv_val_Acc,0.8110
cv_val_MCC,0.5736
cv_val_Sen,0.6977
cv_val_Spe,0.8690
cv_val_PPV,0.7317
cv_val_NPV,0.8488
cv_val_Youden Index,0.5667
cv_val_AUC,0.8494
cv_val_95% CIs,[0.7744-0.9244]
cv_val_Std,0.0383
