,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6879
balance_train_Cutoff,0.4242
balance_train_Acc,0.7738
balance_train_MCC,0.5863
balance_train_Sen,0.9524
balance_train_Spe,0.5952
balance_train_PPV,0.7018
balance_train_NPV,0.9259
balance_train_Youden Index,0.5476
balance_train_AUC,0.7874
balance_train_95% CIs,[0.7150-0.8599]
balance_train_Std,0.0370
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5289
train_Cutoff,0.4424
train_Acc,0.7165
train_MCC,0.5014
train_Sen,0.9070
train_Spe,0.6190
train_PPV,0.5493
train_NPV,0.9286
train_Youden Index,0.5260
train_AUC,0.7805
train_95% CIs,[0.6988-0.8621]
train_Std,0.0416
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4587
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4466
test_95% CIs,[0.3058-0.5875]
test_Std,0.0719
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8078
cv_train_Cutoff,0.5062
cv_train_Acc,0.7515
cv_train_MCC,0.5034
cv_train_Sen,0.7708
cv_train_Spe,0.7321
cv_train_PPV,0.7421
cv_train_NPV,0.7616
cv_train_Youden Index,0.5030
cv_train_AUC,0.8211
cv_train_95% CIs,[0.7896-0.8527]
cv_train_Std,0.0161
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4830
cv_val_Cutoff,0.4769
cv_val_Acc,0.5197
cv_val_MCC,0.0551
cv_val_Sen,0.5581
cv_val_Spe,0.5000
cv_val_PPV,0.3636
cv_val_NPV,0.6885
cv_val_Youden Index,0.0581
cv_val_AUC,0.5141
cv_val_95% CIs,[0.4146-0.6136]
cv_val_Std,0.0508
