,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8499
balance_train_Cutoff,0.5467
balance_train_Acc,0.8631
balance_train_MCC,0.7415
balance_train_Sen,0.9643
balance_train_Spe,0.7619
balance_train_PPV,0.8020
balance_train_NPV,0.9552
balance_train_Youden Index,0.7262
balance_train_AUC,0.8778
balance_train_95% CIs,[0.8234-0.9323]
balance_train_Std,0.0278
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7445
train_Cutoff,0.5467
train_Acc,0.8268
train_MCC,0.6776
train_Sen,0.9535
train_Spe,0.7619
train_PPV,0.6721
train_NPV,0.9697
train_Youden Index,0.7154
train_AUC,0.8762
train_95% CIs,[0.8148-0.9377]
train_Std,0.0313
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6738
test_Cutoff,0.5334
test_Acc,0.8364
test_MCC,0.6907
test_Sen,0.9474
test_Spe,0.7778
test_PPV,0.6923
test_NPV,0.9655
test_Youden Index,0.7251
test_AUC,0.8743
test_95% CIs,[0.7776-0.9710]
test_Std,0.0493
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7084
cv_train_Cutoff,0.5845
cv_train_Acc,0.7024
cv_train_MCC,0.4402
cv_train_Sen,0.8988
cv_train_Spe,0.5060
cv_train_PPV,0.6453
cv_train_NPV,0.8333
cv_train_Youden Index,0.4048
cv_train_AUC,0.7144
cv_train_95% CIs,[0.6758-0.7530]
cv_train_Std,0.0197
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4692
cv_val_Cutoff,0.5633
cv_val_Acc,0.6063
cv_val_MCC,0.3948
cv_val_Sen,0.9535
cv_val_Spe,0.4286
cv_val_PPV,0.4607
cv_val_NPV,0.9474
cv_val_Youden Index,0.3821
cv_val_AUC,0.6775
cv_val_95% CIs,[0.5829-0.7720]
cv_val_Std,0.0482
