,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8933
balance_train_Cutoff,0.5693
balance_train_Acc,0.8631
balance_train_MCC,0.7275
balance_train_Sen,0.8333
balance_train_Spe,0.8929
balance_train_PPV,0.8861
balance_train_NPV,0.8427
balance_train_Youden Index,0.7262
balance_train_AUC,0.8977
balance_train_95% CIs,[0.8472-0.9482]
balance_train_Std,0.0258
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8260
train_Cutoff,0.5693
train_Acc,0.8661
train_MCC,0.7029
train_Sen,0.8140
train_Spe,0.8929
train_PPV,0.7955
train_NPV,0.9036
train_Youden Index,0.7068
train_AUC,0.8970
train_95% CIs,[0.8354-0.9586]
train_Std,0.0314
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7774
test_Cutoff,0.4780
test_Acc,0.8909
test_MCC,0.7958
test_Sen,1.0000
test_Spe,0.8333
test_PPV,0.7600
test_NPV,1.0000
test_Youden Index,0.8333
test_AUC,0.9357
test_95% CIs,[0.8694-1.0000]
test_Std,0.0338
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8921
cv_train_Cutoff,0.5025
cv_train_Acc,0.8586
cv_train_MCC,0.7199
cv_train_Sen,0.9018
cv_train_Spe,0.8155
cv_train_PPV,0.8301
cv_train_NPV,0.8925
cv_train_Youden Index,0.7173
cv_train_AUC,0.9088
cv_train_95% CIs,[0.8862-0.9314]
cv_train_Std,0.0115
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5756
cv_val_Cutoff,0.4888
cv_val_Acc,0.7480
cv_val_MCC,0.5012
cv_val_Sen,0.8140
cv_val_Spe,0.7143
cv_val_PPV,0.5932
cv_val_NPV,0.8824
cv_val_Youden Index,0.5282
cv_val_AUC,0.8026
cv_val_95% CIs,[0.7237-0.8816]
cv_val_Std,0.0403
