,Coef
PCA_feature_110,-0.06257772933100733
PCA_feature_124,-0.6839114568693445
PCA_feature_114,-0.260305812690468
PCA_feature_18,-0.027208650580206717
PCA_feature_37,0.323740430342756
PCA_feature_44,0.0940851944942985
PCA_feature_109,-0.46648798895130145
PCA_feature_86,0.10134933279651048
PCA_feature_112,-0.22838064016156856
PCA_feature_8,-0.017742730641415516
PCA_feature_115,-0.41396798525606193
PCA_feature_107,-0.2890621695813534
PCA_feature_131,-6.280331590927071e-14
PCA_feature_41,0.05488017505661831
PCA_feature_27,0.2799713208775956
PCA_feature_106,-0.17992958933713912
PCA_feature_154,2.1336506395869633e-14
PCA_feature_19,0.20498722105338318
PCA_feature_10,-0.15988181436991766
PCA_feature_14,-0.07232627307222517
