,Coef
PCA_feature_110,-0.26623082711982937
PCA_feature_124,-1.1583625387358025
PCA_feature_114,-0.4639273638565329
PCA_feature_18,-0.022374874650728717
PCA_feature_37,0.22861831542134872
PCA_feature_44,0.058793370753019235
PCA_feature_109,-0.49517712150158144
PCA_feature_86,-0.27586707903817353
PCA_feature_112,-0.028578450247954475
PCA_feature_8,-0.019507229249970844
PCA_feature_115,-0.32165963500901673
PCA_feature_107,-0.5567124391477218
PCA_feature_131,-718396414530423.0
PCA_feature_41,0.04585800927103721
PCA_feature_27,0.24435426877055688
