,Coef
PCA_feature_112,-2.3684712829226022
PCA_feature_114,0.4562221005602224
PCA_feature_14,-1.1609082533543431
PCA_feature_107,-2.2593366344315755
PCA_feature_110,1.933043966922341
PCA_feature_7,0.24739305092174502
PCA_feature_132,-1089154097500986.5
PCA_feature_13,-0.9227845534098279
PCA_feature_108,-2.175347312837625
PCA_feature_89,-1.5725573995233768
PCA_feature_16,0.44860392030068164
PCA_feature_36,0.6278364059592239
PCA_feature_74,0.9529250422187256
PCA_feature_93,-0.19418310484220486
PCA_feature_6,-0.08211789330758834
