,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6836
balance_train_Cutoff,0.4546
balance_train_Acc,0.6667
balance_train_MCC,0.3478
balance_train_Sen,0.8095
balance_train_Spe,0.5238
balance_train_PPV,0.6296
balance_train_NPV,0.7333
balance_train_Youden Index,0.3333
balance_train_AUC,0.6738
balance_train_95% CIs,[0.5927-0.7548]
balance_train_Std,0.0413
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5224
train_Cutoff,0.4546
train_Acc,0.6142
train_MCC,0.3018
train_Sen,0.7907
train_Spe,0.5238
train_PPV,0.4595
train_NPV,0.8302
train_Youden Index,0.3145
train_AUC,0.6700
train_95% CIs,[0.5730-0.7669]
train_Std,0.0495
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6093
test_Cutoff,0.5219
test_Acc,0.6909
test_MCC,0.3631
test_Sen,0.6842
test_Spe,0.6944
test_PPV,0.5417
test_NPV,0.8065
test_Youden Index,0.3787
test_AUC,0.7471
test_95% CIs,[0.6147-0.8795]
test_Std,0.0676
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6721
cv_train_Cutoff,0.5002
cv_train_Acc,0.6250
cv_train_MCC,0.2547
cv_train_Sen,0.7202
cv_train_Spe,0.5298
cv_train_PPV,0.6050
cv_train_NPV,0.6544
cv_train_Youden Index,0.2500
cv_train_AUC,0.6653
cv_train_95% CIs,[0.6250-0.7057]
cv_train_Std,0.0206
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4027
cv_val_Cutoff,0.5048
cv_val_Acc,0.6457
cv_val_MCC,0.1222
cv_val_Sen,0.2558
cv_val_Spe,0.8452
cv_val_PPV,0.4583
cv_val_NPV,0.6893
cv_val_Youden Index,0.1011
cv_val_AUC,0.5241
cv_val_95% CIs,[0.4142-0.6339]
cv_val_Std,0.0561
