,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7191
balance_train_Cutoff,0.4382
balance_train_Acc,0.7917
balance_train_MCC,0.6025
balance_train_Sen,0.9167
balance_train_Spe,0.6667
balance_train_PPV,0.7333
balance_train_NPV,0.8889
balance_train_Youden Index,0.5833
balance_train_AUC,0.8048
balance_train_95% CIs,[0.7359-0.8738]
balance_train_Std,0.0352
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5739
train_Cutoff,0.4382
train_Acc,0.7480
train_MCC,0.5438
train_Sen,0.9070
train_Spe,0.6667
train_PPV,0.5821
train_NPV,0.9333
train_Youden Index,0.5736
train_AUC,0.7996
train_95% CIs,[0.7187-0.8804]
train_Std,0.0412
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4587
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4466
test_95% CIs,[0.3058-0.5875]
test_Std,0.0719
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8552
cv_train_Cutoff,0.4808
cv_train_Acc,0.8244
cv_train_MCC,0.6497
cv_train_Sen,0.8512
cv_train_Spe,0.7976
cv_train_PPV,0.8079
cv_train_NPV,0.8428
cv_train_Youden Index,0.6488
cv_train_AUC,0.8715
cv_train_95% CIs,[0.8440-0.8989]
cv_train_Std,0.0140
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4103
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4405
cv_val_95% CIs,[0.3418-0.5391]
cv_val_Std,0.0503
