,Coef
PCA_feature_110,-0.41501148781224695
PCA_feature_124,-1.311499903211152
PCA_feature_114,-0.3738916889589037
PCA_feature_18,-0.013282793446634335
PCA_feature_37,0.27665433734854833
PCA_feature_44,0.059163653981435305
PCA_feature_109,-0.4178807072291051
PCA_feature_86,-0.4056031936515071
PCA_feature_112,-0.05500220286040666
PCA_feature_8,-0.023586231916250963
PCA_feature_115,-0.3477140405955541
PCA_feature_107,-0.5735701471397694
PCA_feature_131,-644958402141070.8
PCA_feature_41,0.01777739901047165
PCA_feature_27,0.22771705079158922
PCA_feature_106,-0.1785118293293857
PCA_feature_154,906278478935557.2
PCA_feature_19,0.09413036843504735
